switch_amplitude,switch_frequency
35,0.0
61,0.02
60,0.06
41,0.08
46,0.1
73,0.12
55,0.14
55,0.16
59,0.18
64,0.2
69,0.22
74,0.24
79,0.26
80,0.28
84,0.3
87,0.32
89,0.34
94,0.36
97,0.38
96,0.4
99,0.42
100,0.44
101,0.46
104,0.48
106,0.5
106,0.52
107,0.54
109,0.56
108,0.58
110,0.6
112,0.62
113,0.64
113,0.66
114,0.68
114,0.7
114,0.72
116,0.74
117,0.76
117,0.78
118,0.8
118,0.82
118,0.84
120,0.86
120,0.88
120,0.9
121,0.92
121,0.94
121,0.96
122,0.98
123,1.0
123,1.02
123,1.04
124,1.06
123,1.08
124,1.1
125,1.12
125,1.14
125,1.16
126,1.18
125,1.2
125,1.22
127,1.24
127,1.26
127,1.28
127,1.3
127,1.32
127,1.34
128,1.36
128,1.38
128,1.4
129,1.42
129,1.44
128,1.46
129,1.48
129,1.5
129,1.52
130,1.54
130,1.56
129,1.58
129,1.6
130,1.62
130,1.64
130,1.66
131,1.68
130,1.7
130,1.72
131,1.74
131,1.76
131,1.78
131,1.8
131,1.82
131,1.84
131,1.86
132,1.88
132,1.9
132,1.92
132,1.94
131,1.96
132,1.98
132,2.0
132,2.02
132,2.04
133,2.06
132,2.08
132,2.1
133,2.12
133,2.14
132,2.16
133,2.18
133,2.2
132,2.22
133,2.24
133,2.26
133,2.28
133,2.3
133,2.32
133,2.34
133,2.36
133,2.38
133,2.4
133,2.42
134,2.44
133,2.46
133,2.48
134,2.5
133,2.52
133,2.54
134,2.56
133,2.58
133,2.6
134,2.62
134,2.64
134,2.66
134,2.68
134,2.7
133,2.72
134,2.74
134,2.76
134,2.78
134,2.8
134,2.82
134,2.84
134,2.86
134,2.88
134,2.9
134,2.92
134,2.94
134,2.96
134,2.98
134,3.0
