switch_amplitude,switch_frequency
39,0.0
64,0.02
294,0.04
55,0.06
43,0.08
45,0.1
57,0.12
49,0.14
50,0.16
51,0.18
53,0.2
55,0.22
57,0.24
59,0.26
61,0.28
63,0.3
65,0.32
67,0.34
70,0.36
72,0.38
74,0.4
76,0.42
78,0.44
80,0.46
82,0.48
84,0.5
86,0.52
87,0.54
89,0.56
91,0.58
93,0.6
95,0.62
96,0.64
98,0.66
99,0.68
101,0.7
102,0.72
104,0.74
106,0.76
107,0.78
108,0.8
110,0.82
111,0.84
113,0.86
114,0.88
115,0.9
116,0.92
118,0.94
119,0.96
120,0.98
121,1.0
122,1.02
123,1.04
125,1.06
125,1.08
126,1.1
128,1.12
128,1.14
129,1.16
130,1.18
131,1.2
132,1.22
133,1.24
134,1.26
134,1.28
135,1.3
136,1.32
136,1.34
137,1.36
138,1.38
138,1.4
139,1.42
140,1.44
140,1.46
141,1.48
141,1.5
142,1.52
142,1.54
143,1.56
143,1.58
144,1.6
144,1.62
145,1.64
145,1.66
146,1.68
146,1.7
146,1.72
147,1.74
147,1.76
147,1.78
148,1.8
148,1.82
148,1.84
149,1.86
149,1.88
149,1.9
149,1.92
150,1.94
150,1.96
150,1.98
151,2.0
151,2.02
151,2.04
151,2.06
151,2.08
151,2.1
152,2.12
152,2.14
152,2.16
152,2.18
152,2.2
152,2.22
153,2.24
153,2.26
153,2.28
153,2.3
153,2.32
153,2.34
154,2.36
154,2.38
154,2.4
154,2.42
154,2.44
154,2.46
154,2.48
155,2.5
155,2.52
155,2.54
155,2.56
155,2.58
155,2.6
155,2.62
155,2.64
155,2.66
155,2.68
155,2.7
155,2.72
156,2.74
156,2.76
156,2.78
156,2.8
156,2.82
156,2.84
156,2.86
156,2.88
156,2.9
156,2.92
156,2.94
156,2.96
156,2.98
156,3.0
