R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.5887234393789145,4.967780124635268e-17,6.588723439378911,43.41127656062109,218.05638280310544,0.005117897772037145,0.2166197538156451,299.66957409047393,49.77826234841232,1.0562968754924085,1.0818863643525942
