switch_amplitude,switch_frequency
21,0.0
36,0.02
211,0.04
35,0.06
24,0.08
27,0.1
39,0.12
31,0.14
31,0.16
33,0.18
36,0.2
38,0.22
40,0.24
42,0.26
43,0.28
45,0.3
46,0.32
47,0.34
50,0.36
51,0.38
51,0.4
52,0.42
53,0.44
53,0.46
55,0.48
56,0.5
56,0.52
56,0.54
57,0.56
57,0.58
58,0.6
59,0.62
59,0.64
59,0.66
59,0.68
59,0.7
60,0.72
61,0.74
61,0.76
61,0.78
61,0.8
61,0.82
61,0.84
62,0.86
62,0.88
62,0.9
63,0.92
63,0.94
62,0.96
63,0.98
63,1.0
63,1.02
63,1.04
64,1.06
63,1.08
64,1.1
64,1.12
64,1.14
64,1.16
64,1.18
64,1.2
64,1.22
65,1.24
65,1.26
65,1.28
65,1.3
65,1.32
65,1.34
65,1.36
65,1.38
65,1.4
66,1.42
66,1.44
65,1.46
66,1.48
66,1.5
66,1.52
66,1.54
66,1.56
66,1.58
66,1.6
66,1.62
66,1.64
66,1.66
66,1.68
66,1.7
66,1.72
66,1.74
66,1.76
66,1.78
66,1.8
66,1.82
66,1.84
66,1.86
67,1.88
66,1.9
67,1.92
67,1.94
66,1.96
67,1.98
67,2.0
67,2.02
67,2.04
67,2.06
67,2.08
67,2.1
67,2.12
67,2.14
67,2.16
67,2.18
67,2.2
67,2.22
67,2.24
67,2.26
67,2.28
67,2.3
67,2.32
67,2.34
67,2.36
67,2.38
67,2.4
67,2.42
67,2.44
67,2.46
67,2.48
67,2.5
67,2.52
67,2.54
67,2.56
67,2.58
67,2.6
67,2.62
67,2.64
67,2.66
67,2.68
67,2.7
67,2.72
67,2.74
67,2.76
67,2.78
67,2.8
67,2.82
67,2.84
67,2.86
67,2.88
67,2.9
67,2.92
67,2.94
67,2.96
67,2.98
67,3.0
