var,values
R_init,6.588723439378913
NR_init,1.150658802873075e-16
M_init,6.588723439378913
MR_init,43.41127656062109
KDM5A_init,218.05638280310546
H4_init,0.013041526734766535
H0_init,0.49409538077610937
PRC2_init,545.4214940173804
H27_init,49.492863092489124
KDM6A_init,1.1434567940824318
KMT_init,1.2086644277562646
