R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378913,-1.5555851066292859e-18,6.588723439378914,43.41127656062109,218.05638280310546,0.10371593073994165,6.888214505966476,689.1291130126972,43.008069563293574,1.1037159307399416,2.6594548918390664
