switch_amplitude,switch_frequency
27,0.0
48,0.02
53,0.06
32,0.08
39,0.1
71,0.12
52,0.14
50,0.16
55,0.18
58,0.2
61,0.22
68,0.24
70,0.26
68,0.28
71,0.3
70,0.32
70,0.34
75,0.36
76,0.38
74,0.4
77,0.42
76,0.44
74,0.46
78,0.48
79,0.5
78,0.52
79,0.54
79,0.56
77,0.58
79,0.6
81,0.62
81,0.64
81,0.66
82,0.68
80,0.7
80,0.72
83,0.74
83,0.76
82,0.78
84,0.8
82,0.82
82,0.84
84,0.86
84,0.88
84,0.9
85,0.92
84,0.94
83,0.96
85,0.98
86,1.0
85,1.02
86,1.04
86,1.06
85,1.08
86,1.1
87,1.12
86,1.14
87,1.16
87,1.18
86,1.2
86,1.22
87,1.24
87,1.26
87,1.28
88,1.3
88,1.32
87,1.34
88,1.36
88,1.38
88,1.4
89,1.42
89,1.44
88,1.46
89,1.48
89,1.5
89,1.52
89,1.54
90,1.56
89,1.58
89,1.6
90,1.62
89,1.64
89,1.66
90,1.68
89,1.7
89,1.72
90,1.74
90,1.76
90,1.78
91,1.8
90,1.82
89,1.84
90,1.86
91,1.88
90,1.9
91,1.92
91,1.94
90,1.96
90,1.98
91,2.0
91,2.02
91,2.04
91,2.06
91,2.08
90,2.1
91,2.12
91,2.14
91,2.16
91,2.18
91,2.2
91,2.22
91,2.24
91,2.26
91,2.28
92,2.3
91,2.32
91,2.34
91,2.36
92,2.38
91,2.4
92,2.42
92,2.44
91,2.46
91,2.48
92,2.5
92,2.52
92,2.54
92,2.56
91,2.58
91,2.6
92,2.62
92,2.64
92,2.66
92,2.68
92,2.7
91,2.72
92,2.74
92,2.76
92,2.78
92,2.8
92,2.82
92,2.84
92,2.86
92,2.88
92,2.9
92,2.92
92,2.94
92,2.96
92,2.98
92,3.0
