switch_amplitude,switch_frequency
41,0.0
67,0.02
57,0.06
45,0.08
47,0.1
59,0.12
50,0.14
51,0.16
53,0.18
55,0.2
57,0.22
59,0.24
61,0.26
62,0.28
64,0.3
66,0.32
69,0.34
71,0.36
73,0.38
75,0.4
77,0.42
79,0.44
81,0.46
83,0.48
85,0.5
87,0.52
88,0.54
90,0.56
92,0.58
94,0.6
96,0.62
98,0.64
99,0.66
101,0.68
103,0.7
105,0.72
107,0.74
108,0.76
110,0.78
111,0.8
113,0.82
114,0.84
116,0.86
118,0.88
119,0.9
120,0.92
122,0.94
123,0.96
124,0.98
126,1.0
127,1.02
128,1.04
130,1.06
131,1.08
132,1.1
133,1.12
134,1.14
135,1.16
136,1.18
137,1.2
138,1.22
139,1.24
140,1.26
141,1.28
142,1.3
143,1.32
144,1.34
145,1.36
146,1.38
146,1.4
147,1.42
148,1.44
148,1.46
149,1.48
150,1.5
150,1.52
151,1.54
152,1.56
152,1.58
153,1.6
153,1.62
154,1.64
154,1.66
155,1.68
155,1.7
156,1.72
156,1.74
157,1.76
157,1.78
158,1.8
158,1.82
158,1.84
159,1.86
159,1.88
159,1.9
160,1.92
160,1.94
160,1.96
161,1.98
161,2.0
161,2.02
161,2.04
162,2.06
162,2.08
162,2.1
163,2.12
163,2.14
163,2.16
163,2.18
163,2.2
164,2.22
164,2.24
164,2.26
164,2.28
164,2.3
165,2.32
165,2.34
165,2.36
165,2.38
165,2.4
165,2.42
166,2.44
166,2.46
166,2.48
166,2.5
166,2.52
166,2.54
166,2.56
166,2.58
166,2.6
167,2.62
167,2.64
167,2.66
167,2.68
167,2.7
167,2.72
167,2.74
167,2.76
167,2.78
168,2.8
168,2.82
168,2.84
168,2.86
168,2.88
168,2.9
168,2.92
168,2.94
168,2.96
168,2.98
168,3.0
