switch_amplitude,switch_frequency
46,0.0
73,0.02
62,0.06
50,0.08
52,0.1
64,0.12
55,0.14
56,0.16
58,0.18
60,0.2
62,0.22
64,0.24
66,0.26
67,0.28
69,0.3
72,0.32
74,0.34
76,0.36
78,0.38
80,0.4
82,0.42
84,0.44
86,0.46
88,0.48
91,0.5
93,0.52
94,0.54
96,0.56
99,0.58
101,0.6
103,0.62
105,0.64
106,0.66
108,0.68
110,0.7
112,0.72
114,0.74
116,0.76
118,0.78
120,0.8
121,0.82
123,0.84
125,0.86
127,0.88
128,0.9
130,0.92
132,0.94
133,0.96
135,0.98
137,1.0
138,1.02
140,1.04
141,1.06
143,1.08
144,1.1
146,1.12
147,1.14
148,1.16
150,1.18
151,1.2
152,1.22
154,1.24
155,1.26
156,1.28
157,1.3
159,1.32
159,1.34
161,1.36
162,1.38
163,1.4
164,1.42
165,1.44
166,1.46
167,1.48
168,1.5
168,1.52
169,1.54
170,1.56
171,1.58
171,1.6
172,1.62
173,1.64
174,1.66
174,1.68
175,1.7
175,1.72
176,1.74
177,1.76
177,1.78
178,1.8
179,1.82
179,1.84
180,1.86
180,1.88
180,1.9
181,1.92
181,1.94
182,1.96
182,1.98
183,2.0
183,2.02
183,2.04
184,2.06
184,2.08
184,2.1
185,2.12
185,2.14
185,2.16
186,2.18
186,2.2
186,2.22
187,2.24
187,2.26
187,2.28
187,2.3
188,2.32
188,2.34
188,2.36
188,2.38
189,2.4
189,2.42
189,2.44
189,2.46
189,2.48
190,2.5
190,2.52
190,2.54
190,2.56
190,2.58
190,2.6
191,2.62
191,2.64
191,2.66
191,2.68
191,2.7
191,2.72
191,2.74
192,2.76
192,2.78
192,2.8
192,2.82
192,2.84
192,2.86
192,2.88
192,2.9
192,2.92
193,2.94
193,2.96
193,2.98
193,3.0
