R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378914,8.077138257582691e-17,6.588723439378912,43.41127656062109,218.05638280310546,0.0017639852401534492,0.30301291021741145,796.123569672679,49.695223104542436,1.019403837641688,1.0282237638424552
