R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.5887234393789145,5.774725153277853e-17,6.588723439378911,43.41127656062109,391.7014890455898,0.002604595006731193,0.20827966013376814,299.73469446915703,49.7891157448595,1.0156275700403872,1.028650545074043
