R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378913,-1.2410352188320834e-16,6.588723439378913,43.41127656062109,391.7014890455898,0.007316111887086226,1.6178929287507227,49.374790959362194,48.374790959362194,1.0073161118870861,1.0804772307579484
