R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378914,-6.506557407672464e-17,6.588723439378912,43.41127656062109,391.7014890455898,0.0013229540196342988,0.20805921007351744,299.7437070154411,49.79061783590685,1.0145524942159774,1.0211672643141487
