R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378914,2.4523831696128824e-17,6.588723439378912,43.41127656062109,608.8714865863275,0.044880573022129736,6.521119918830355,695.9439921303604,43.43399950814752,1.0448805730221298,1.7180891683540758
