var,values
R_init,6.588723439378913
NR_init,-2.0764538316622615e-17
M_init,6.588723439378913
MR_init,43.41127656062109
KDM5A_init,218.05638280310546
H4_init,0.023349179258600236
H0_init,1.830978353201123
PRC2_init,49.14567246754027
H27_init,48.14567246754027
KDM6A_init,1.1400950755516015
KMT_init,1.1400950755516015
