R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378914,7.513323612143612e-17,6.588723439378912,43.41127656062109,391.7014890455898,0.03036386843765204,0.11543079920151929,549.3962586559691,49.85420533236083,1.0303638684376522,1.0303638684376522
