R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.5887234393789145,1.4497408476714569e-16,6.58872343937891,43.41127656062109,391.7014890455898,0.005551035359144985,1.28360089401409,49.71084807062676,48.71084807062676,1.0610613889505949,1.03330621215487
