switch_amplitude,switch_frequency
33,0.0
62,0.02
103,0.06
44,0.08
75,0.1
146,0.12
105,0.14
111,0.16
118,0.18
91,0.2
98,0.22
119,0.24
114,0.26
112,0.28
123,0.3
105,0.32
100,0.34
116,0.36
116,0.38
111,0.4
123,0.42
113,0.44
103,0.46
115,0.48
117,0.5
113,0.52
121,0.54
118,0.56
107,0.58
114,0.6
117,0.62
115,0.64
118,0.66
120,0.68
111,0.7
111,0.72
118,0.74
116,0.76
116,0.78
121,0.8
114,0.82
111,0.84
118,0.86
117,0.88
116,0.9
122,0.92
118,0.94
112,0.96
118,0.98
119,1.0
117,1.02
121,1.04
120,1.06
114,1.08
116,1.1
119,1.12
118,1.14
119,1.16
121,1.18
116,1.2
115,1.22
120,1.24
119,1.26
118,1.28
122,1.3
119,1.32
115,1.34
120,1.36
120,1.38
119,1.4
122,1.42
121,1.44
116,1.46
120,1.48
120,1.5
119,1.52
121,1.54
122,1.56
118,1.58
118,1.6
121,1.62
120,1.64
120,1.66
123,1.68
119,1.7
118,1.72
121,1.74
121,1.76
120,1.78
123,1.8
121,1.82
118,1.84
121,1.86
121,1.88
120,1.9
123,1.92
122,1.94
119,1.96
120,1.98
122,2.0
121,2.02
122,2.04
123,2.06
120,2.08
119,2.1
122,2.12
121,2.14
121,2.16
123,2.18
121,2.2
119,2.22
122,2.24
122,2.26
121,2.28
123,2.3
122,2.32
120,2.34
122,2.36
122,2.38
121,2.4
123,2.42
123,2.44
120,2.46
121,2.48
122,2.5
122,2.52
122,2.54
123,2.56
121,2.58
120,2.6
123,2.62
122,2.64
121,2.66
124,2.68
122,2.7
120,2.72
122,2.74
122,2.76
122,2.78
123,2.8
123,2.82
121,2.84
122,2.86
123,2.88
122,2.9
122,2.92
123,2.94
121,2.96
121,2.98
123,3.0
