R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378913,-2.0537982229476795e-17,6.588723439378913,43.41127656062109,218.05638280310546,0.0016094488902838066,0.21035574303711851,299.72820884843554,49.788034808072595,1.0257511822445409,1.0177039377931218
