R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378913,-1.144616852593752e-17,6.588723439378912,43.41127656062109,218.05638280310546,0.0017801526930770087,0.07925897864037681,799.7033738986647,49.918960868666545,1.028482443089232,1.028482443089232
