switch_amplitude,switch_frequency
9,0.0
15,0.02
68,0.04
13,0.06
10,0.08
11,0.1
14,0.12
12,0.14
12,0.16
13,0.18
13,0.2
14,0.22
14,0.24
15,0.26
15,0.28
15,0.3
16,0.32
16,0.34
17,0.36
17,0.38
17,0.4
18,0.42
18,0.44
18,0.46
18,0.48
19,0.5
19,0.52
19,0.54
19,0.56
19,0.58
19,0.6
20,0.62
20,0.64
20,0.66
20,0.68
20,0.7
20,0.72
21,0.74
21,0.76
21,0.78
21,0.8
21,0.82
21,0.84
21,0.86
21,0.88
21,0.9
21,0.92
21,0.94
21,0.96
22,0.98
22,1.0
22,1.02
22,1.04
22,1.06
22,1.08
22,1.1
22,1.12
22,1.14
22,1.16
22,1.18
22,1.2
22,1.22
22,1.24
22,1.26
22,1.28
22,1.3
22,1.32
22,1.34
23,1.36
23,1.38
23,1.4
23,1.42
23,1.44
23,1.46
23,1.48
23,1.5
23,1.52
23,1.54
23,1.56
23,1.58
23,1.6
23,1.62
23,1.64
23,1.66
23,1.68
23,1.7
23,1.72
23,1.74
23,1.76
23,1.78
23,1.8
23,1.82
23,1.84
23,1.86
23,1.88
23,1.9
23,1.92
23,1.94
23,1.96
23,1.98
23,2.0
23,2.02
23,2.04
23,2.06
23,2.08
23,2.1
23,2.12
23,2.14
23,2.16
23,2.18
23,2.2
23,2.22
23,2.24
23,2.26
23,2.28
23,2.3
23,2.32
23,2.34
23,2.36
23,2.38
23,2.4
23,2.42
23,2.44
23,2.46
23,2.48
23,2.5
23,2.52
23,2.54
23,2.56
23,2.58
23,2.6
23,2.62
23,2.64
23,2.66
23,2.68
23,2.7
23,2.72
23,2.74
23,2.76
23,2.78
23,2.8
23,2.82
23,2.84
23,2.86
23,2.88
23,2.9
23,2.92
23,2.94
23,2.96
23,2.98
23,3.0
