R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,-3.612152371814071e-17,6.588723439378914,43.41127656062109,784.614574161802,0.029570212515745722,10.67912127586304,433.20439362783344,39.29130851162122,1.1774212750944744,1.325272337673203
