var,values
R_init,6.588723439378913
NR_init,1.074183149213207e-16
M_init,6.588723439378913
MR_init,43.41127656062109
KDM5A_init,391.7014890455898
H4_init,0.0026360484197584756
H0_init,0.40621043154001785
PRC2_init,298.54692112024134
H27_init,49.59115352004022
KDM6A_init,1.0026360484197585
KMT_init,1.0421767747161357
