var,values
R_init,6.588723439378911
NR_init,-5.1643438008309374e-17
M_init,6.5887234393789145
MR_init,43.41127656062109
KDM5A_init,218.05638280310544
H4_init,0.007625935757360599
H0_init,0.32217951028932523
PRC2_init,795.723112863253
H27_init,49.670194553953316
KDM6A_init,1.0838852933309666
KMT_init,1.0838852933309666
