switch_amplitude,switch_frequency
17,0.0
32,0.02
42,0.06
22,0.08
31,0.1
60,0.12
43,0.14
43,0.16
47,0.18
42,0.2
44,0.22
51,0.24
50,0.26
48,0.28
52,0.3
47,0.32
46,0.34
51,0.36
51,0.38
49,0.4
52,0.42
50,0.44
47,0.46
50,0.48
51,0.5
50,0.52
52,0.54
51,0.56
48,0.58
50,0.6
51,0.62
50,0.64
51,0.66
52,0.68
49,0.7
49,0.72
51,0.74
51,0.76
51,0.78
52,0.8
50,0.82
49,0.84
51,0.86
51,0.88
51,0.9
52,0.92
51,0.94
50,0.96
51,0.98
51,1.0
51,1.02
52,1.04
52,1.06
50,1.08
51,1.1
52,1.12
51,1.14
52,1.16
52,1.18
51,1.2
50,1.22
52,1.24
51,1.26
51,1.28
52,1.3
51,1.32
50,1.34
52,1.36
52,1.38
51,1.4
52,1.42
52,1.44
51,1.46
51,1.48
52,1.5
51,1.52
52,1.54
52,1.56
51,1.58
51,1.6
52,1.62
52,1.64
52,1.66
52,1.68
51,1.7
51,1.72
52,1.74
52,1.76
52,1.78
52,1.8
52,1.82
51,1.84
52,1.86
52,1.88
52,1.9
52,1.92
52,1.94
51,1.96
52,1.98
52,2.0
52,2.02
52,2.04
52,2.06
51,2.08
51,2.1
52,2.12
52,2.14
52,2.16
52,2.18
52,2.2
51,2.22
52,2.24
52,2.26
52,2.28
52,2.3
52,2.32
51,2.34
52,2.36
52,2.38
52,2.4
52,2.42
52,2.44
52,2.46
52,2.48
52,2.5
52,2.52
52,2.54
52,2.56
52,2.58
51,2.6
52,2.62
52,2.64
52,2.66
52,2.68
52,2.7
51,2.72
52,2.74
52,2.76
52,2.78
52,2.8
52,2.82
52,2.84
52,2.86
52,2.88
52,2.9
52,2.92
52,2.94
52,2.96
52,2.98
52,3.0
