switch_amplitude,switch_frequency
39,0.0
72,0.02
93,0.06
49,0.08
68,0.1
159,0.12
102,0.14
94,0.16
107,0.18
106,0.2
113,0.22
131,0.24
132,0.26
125,0.28
133,0.3
127,0.32
124,0.34
137,0.36
138,0.38
133,0.4
140,0.42
136,0.44
130,0.46
139,0.48
141,0.5
138,0.52
143,0.54
141,0.56
135,0.58
140,0.6
143,0.62
141,0.64
143,0.66
144,0.68
139,0.7
139,0.72
144,0.74
144,0.76
143,0.78
146,0.8
143,0.82
140,0.84
146,0.86
146,0.88
144,0.9
148,0.92
146,0.94
142,0.96
146,0.98
147,1.0
146,1.02
148,1.04
148,1.06
144,1.08
146,1.1
148,1.12
147,1.14
148,1.16
150,1.18
146,1.2
146,1.22
149,1.24
149,1.26
148,1.28
151,1.3
149,1.32
146,1.34
150,1.36
150,1.38
149,1.4
151,1.42
150,1.44
148,1.46
150,1.48
151,1.5
150,1.52
151,1.54
152,1.56
149,1.58
149,1.6
151,1.62
151,1.64
151,1.66
152,1.68
150,1.7
149,1.72
152,1.74
152,1.76
151,1.78
153,1.8
152,1.82
150,1.84
152,1.86
152,1.88
151,1.9
153,1.92
153,1.94
151,1.96
152,1.98
153,2.0
152,2.02
152,2.04
153,2.06
151,2.08
151,2.1
153,2.12
153,2.14
152,2.16
154,2.18
152,2.2
151,2.22
153,2.24
153,2.26
152,2.28
154,2.3
153,2.32
152,2.34
153,2.36
153,2.38
153,2.4
154,2.42
154,2.44
152,2.46
153,2.48
154,2.5
153,2.52
153,2.54
154,2.56
153,2.58
152,2.6
154,2.62
154,2.64
153,2.66
155,2.68
154,2.7
152,2.72
154,2.74
154,2.76
153,2.78
154,2.8
154,2.82
153,2.84
154,2.86
154,2.88
154,2.9
154,2.92
155,2.94
153,2.96
153,2.98
154,3.0
