switch_amplitude,switch_frequency
17,0.0
28,0.02
163,0.04
27,0.06
19,0.08
21,0.1
30,0.12
25,0.14
25,0.16
26,0.18
28,0.2
30,0.22
32,0.24
33,0.26
33,0.28
35,0.3
36,0.32
37,0.34
38,0.36
39,0.38
39,0.4
40,0.42
40,0.44
40,0.46
42,0.48
42,0.5
42,0.52
43,0.54
43,0.56
43,0.58
44,0.6
44,0.62
44,0.64
45,0.66
45,0.68
45,0.7
45,0.72
46,0.74
46,0.76
46,0.78
46,0.8
46,0.82
46,0.84
47,0.86
47,0.88
47,0.9
47,0.92
47,0.94
47,0.96
47,0.98
47,1.0
47,1.02
48,1.04
48,1.06
47,1.08
48,1.1
48,1.12
48,1.14
48,1.16
48,1.18
48,1.2
48,1.22
48,1.24
48,1.26
48,1.28
49,1.3
48,1.32
48,1.34
49,1.36
49,1.38
49,1.4
49,1.42
49,1.44
49,1.46
49,1.48
49,1.5
49,1.52
49,1.54
49,1.56
49,1.58
49,1.6
49,1.62
49,1.64
49,1.66
49,1.68
49,1.7
49,1.72
49,1.74
49,1.76
49,1.78
49,1.8
49,1.82
49,1.84
49,1.86
49,1.88
49,1.9
49,1.92
49,1.94
49,1.96
49,1.98
49,2.0
49,2.02
49,2.04
50,2.06
49,2.08
49,2.1
50,2.12
49,2.14
49,2.16
50,2.18
49,2.2
49,2.22
50,2.24
50,2.26
50,2.28
50,2.3
50,2.32
49,2.34
50,2.36
50,2.38
50,2.4
50,2.42
50,2.44
50,2.46
50,2.48
50,2.5
50,2.52
50,2.54
50,2.56
50,2.58
50,2.6
50,2.62
50,2.64
50,2.66
50,2.68
50,2.7
50,2.72
50,2.74
50,2.76
50,2.78
50,2.8
50,2.82
50,2.84
50,2.86
50,2.88
50,2.9
50,2.92
50,2.94
50,2.96
50,2.98
50,3.0
