R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.5887234393789145,5.729818547144216e-17,6.588723439378911,43.41127656062109,44.41127656062109,0.004672949351451818,0.15988229283800642,549.1898923359159,49.83544475781054,1.074767189623229,1.05140244286597
