var,values
R_init,6.588723439378911
NR_init,-7.40447968058128e-17
M_init,6.5887234393789145
MR_init,43.41127656062109
KDM5A_init,218.05638280310546
H4_init,0.04758441440990736
H0_init,6.537990409687544
PRC2_init,695.6308028144408
H27_init,43.41442517590255
KDM6A_init,1.0475844144099073
KMT_init,1.285506486459444
