R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,-2.609144115954762e-17,6.588723439378914,43.41127656062109,218.05638280310546,0.014152074340218125,1.6288603109558006,49.35698761470398,48.35698761470398,1.0141520743402181,1.1556728177423994
