switch_amplitude,switch_frequency
9,0.0
14,0.02
64,0.04
12,0.06
10,0.08
10,0.1
13,0.12
11,0.14
11,0.16
12,0.18
12,0.2
13,0.22
13,0.24
14,0.26
14,0.28
14,0.3
15,0.32
15,0.34
16,0.36
16,0.38
16,0.4
17,0.42
17,0.44
17,0.46
17,0.48
18,0.5
18,0.52
18,0.54
18,0.56
18,0.58
18,0.6
19,0.62
19,0.64
19,0.66
19,0.68
19,0.7
19,0.72
19,0.74
20,0.76
20,0.78
20,0.8
20,0.82
20,0.84
20,0.86
20,0.88
20,0.9
20,0.92
20,0.94
20,0.96
20,0.98
21,1.0
21,1.02
21,1.04
21,1.06
21,1.08
21,1.1
21,1.12
21,1.14
21,1.16
21,1.18
21,1.2
21,1.22
21,1.24
21,1.26
21,1.28
21,1.3
21,1.32
21,1.34
21,1.36
21,1.38
21,1.4
21,1.42
21,1.44
21,1.46
21,1.48
21,1.5
21,1.52
21,1.54
22,1.56
21,1.58
22,1.6
22,1.62
22,1.64
22,1.66
22,1.68
22,1.7
22,1.72
22,1.74
22,1.76
22,1.78
22,1.8
22,1.82
22,1.84
22,1.86
22,1.88
22,1.9
22,1.92
22,1.94
22,1.96
22,1.98
22,2.0
22,2.02
22,2.04
22,2.06
22,2.08
22,2.1
22,2.12
22,2.14
22,2.16
22,2.18
22,2.2
22,2.22
22,2.24
22,2.26
22,2.28
22,2.3
22,2.32
22,2.34
22,2.36
22,2.38
22,2.4
22,2.42
22,2.44
22,2.46
22,2.48
22,2.5
22,2.52
22,2.54
22,2.56
22,2.58
22,2.6
22,2.62
22,2.64
22,2.66
22,2.68
22,2.7
22,2.72
22,2.74
22,2.76
22,2.78
22,2.8
22,2.82
22,2.84
22,2.86
22,2.88
22,2.9
22,2.92
22,2.94
22,2.96
22,2.98
22,3.0
