R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,-1.293961149373293e-17,6.5887234393789145,43.41127656062109,218.05638280310546,0.0024174374776504775,0.21052812125724876,299.7223266475906,49.7870544412651,1.0265918122541553,1.0265918122541553
