R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378914,6.852417494359602e-17,6.588723439378912,43.41127656062109,44.41127656062109,0.01223720915162928,0.410099895597258,298.4659773715067,49.577662895251116,1.0122372091516292,1.0734232549097755
