R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378913,4.9256812885242854e-17,6.588723439378913,43.41127656062109,391.7014890455898,0.07771779596082386,16.81651022428449,365.1634917773016,33.10577197975469,1.8548957555690626,1.466306775764943
