freq,amp,stime,prc2,gene_id
0.7,250,1.91,0.05,52
0.8,250,1.91,0.05,52
0.9,250,1.91,0.05,52
1.0,250,1.91,0.05,52
0.0,300,1.89,0.05,52
0.1,300,1.91,0.05,52
0.2,300,1.91,0.05,52
0.3,300,1.91,0.05,52
0.4,300,1.91,0.05,52
0.5,300,1.91,0.05,52
0.6,300,1.91,0.05,52
0.7,300,1.91,0.05,52
0.8,300,1.91,0.05,52
0.9,300,1.91,0.05,52
1.0,300,1.91,0.05,52
0.0,50,3.21,0.1,52
0.1,50,3.23,0.1,52
0.2,50,3.23,0.1,52
0.3,50,3.23,0.1,52
0.4,50,3.23,0.1,52
0.5,50,3.23,0.1,52
0.6,50,3.23,0.1,52
0.7,50,3.23,0.1,52
0.8,50,3.23,0.1,52
0.9,50,3.23,0.1,52
1.0,50,3.22,0.1,52
0.0,100,3.08,0.1,52
0.1,100,3.06,0.1,52
0.2,100,3.06,0.1,52
0.3,100,3.06,0.1,52
0.4,100,3.06,0.1,52
0.5,100,3.06,0.1,52
0.6,100,3.06,0.1,52
0.7,100,3.06,0.1,52
0.8,100,3.06,0.1,52
0.9,100,3.06,0.1,52
1.0,100,3.06,0.1,52
0.0,150,3.01,0.1,52
0.1,150,3.0,0.1,52
0.2,150,3.0,0.1,52
0.3,150,3.0,0.1,52
0.4,150,3.0,0.1,52
0.5,150,3.0,0.1,52
0.6,150,3.0,0.1,52
0.7,150,3.0,0.1,52
0.8,150,3.0,0.1,52
0.9,150,3.0,0.1,52
1.0,150,3.0,0.1,52
0.0,200,2.98,0.1,52
0.1,200,2.98,0.1,52
0.2,200,2.98,0.1,52
0.3,200,2.98,0.1,52
0.4,200,2.98,0.1,52
0.5,200,2.98,0.1,52
0.6,200,2.98,0.1,52
0.7,200,2.98,0.1,52
0.8,200,2.98,0.1,52
0.9,200,2.98,0.1,52
1.0,200,2.98,0.1,52
0.0,250,2.98,0.1,52
0.1,250,2.98,0.1,52
0.2,250,2.98,0.1,52
