switch_amplitude,switch_frequency
69,0.0
114,0.02
100,0.06
77,0.08
81,0.1
106,0.12
88,0.14
90,0.16
93,0.18
97,0.2
101,0.22
106,0.24
110,0.26
114,0.28
119,0.3
123,0.32
128,0.34
133,0.36
138,0.38
142,0.4
146,0.42
151,0.44
155,0.46
160,0.48
165,0.5
168,0.52
172,0.54
176,0.56
181,0.58
185,0.6
190,0.62
193,0.64
196,0.66
201,0.68
205,0.7
208,0.72
213,0.74
217,0.76
219,0.78
224,0.8
227,0.82
231,0.84
235,0.86
239,0.88
241,0.9
245,0.92
248,0.94
251,0.96
255,0.98
258,1.0
261,1.02
264,1.04
267,1.06
269,1.08
272,1.1
275,1.12
278,1.14
280,1.16
283,1.18
285,1.2
287,1.22
290,1.24
292,1.26
294,1.28
297,1.3
299,1.32
300,1.34
