switch_amplitude,switch_frequency
54,0.0
97,0.02
100,0.06
64,0.08
75,0.1
131,0.12
94,0.14
91,0.16
101,0.18
111,0.2
121,0.22
133,0.24
143,0.26
142,0.28
150,0.3
156,0.32
160,0.34
171,0.36
177,0.38
175,0.4
180,0.42
182,0.44
183,0.46
190,0.48
195,0.5
194,0.52
197,0.54
199,0.56
198,0.58
202,0.6
206,0.62
207,0.64
207,0.66
210,0.68
209,0.7
210,0.72
215,0.74
216,0.76
215,0.78
218,0.8
217,0.82
217,0.84
221,0.86
223,0.88
222,0.9
224,0.92
224,0.94
223,0.96
226,0.98
228,1.0
228,1.02
229,1.04
230,1.06
228,1.08
230,1.1
232,1.12
232,1.14
232,1.16
234,1.18
233,1.2
233,1.22
235,1.24
236,1.26
235,1.28
237,1.3
237,1.32
236,1.34
238,1.36
239,1.38
238,1.4
240,1.42
240,1.44
239,1.46
240,1.48
241,1.5
241,1.52
241,1.54
242,1.56
241,1.58
241,1.6
243,1.62
243,1.64
243,1.66
244,1.68
243,1.7
243,1.72
244,1.74
245,1.76
244,1.78
245,1.8
245,1.82
244,1.84
246,1.86
246,1.88
246,1.9
246,1.92
246,1.94
245,1.96
246,1.98
247,2.0
247,2.02
247,2.04
248,2.06
247,2.08
247,2.1
248,2.12
248,2.14
247,2.16
248,2.18
248,2.2
247,2.22
249,2.24
249,2.26
248,2.28
249,2.3
249,2.32
248,2.34
249,2.36
249,2.38
249,2.4
249,2.42
250,2.44
249,2.46
249,2.48
250,2.5
250,2.52
249,2.54
250,2.56
250,2.58
249,2.6
250,2.62
250,2.64
250,2.66
251,2.68
250,2.7
250,2.72
250,2.74
251,2.76
250,2.78
251,2.8
251,2.82
250,2.84
251,2.86
251,2.88
251,2.9
251,2.92
251,2.94
250,2.96
250,2.98
251,3.0
