R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,1.9069028041749303e-18,6.588723439378914,43.41127656062109,391.7014890455898,0.009119600250017082,1.331059929793367,49.659820469956614,48.659820469956614,1.100315602750188,1.100315602750188
