R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378914,1.2368568713392735e-16,6.588723439378912,43.41127656062109,44.41127656062109,0.0033469049876931954,0.11802848098457355,549.6648707543051,49.878624614027736,1.053550479803091,1.0200814299261591
