R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,8.711763685046226e-17,6.588723439378914,43.41127656062109,391.7014890455898,0.0028210748630402645,0.4394218216614358,546.1353281382308,49.557757103475524,1.0169264491782415,1.031031823493443
