R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378911,1.1046891543297481e-17,6.5887234393789145,43.41127656062109,639.8012708990377,0.053741401085930826,0.3263022282244888,298.71973822413753,49.619956370689586,1.5911554119452391,1.0537414010859307
