switch_amplitude,switch_frequency
30,0.0
45,0.0
60,0.0
75,0.0
90,0.0
105,0.0
120,0.0
135,0.0
150,0.0
165,0.0
180,0.0
195,0.0
210,0.0
225,0.0
240,0.0
255,0.0
270,0.0
285,0.0
300,0.0
30,0.1
45,0.1
60,0.1
75,0.1
90,0.1
105,0.1
120,0.1
135,0.1
150,0.1
165,0.1
180,0.1
195,0.1
210,0.1
225,0.1
240,0.1
255,0.1
270,0.1
285,0.1
300,0.1
30,0.2
45,0.2
60,0.2
75,0.2
90,0.2
105,0.2
120,0.2
135,0.2
150,0.2
165,0.2
180,0.2
195,0.2
210,0.2
225,0.2
240,0.2
255,0.2
270,0.2
285,0.2
300,0.2
30,0.3
45,0.3
60,0.3
75,0.3
90,0.3
105,0.3
120,0.3
135,0.3
150,0.3
165,0.3
180,0.3
195,0.3
210,0.3
225,0.3
240,0.3
255,0.3
270,0.3
285,0.3
300,0.3
45,0.4
60,0.4
75,0.4
90,0.4
105,0.4
120,0.4
135,0.4
150,0.4
165,0.4
180,0.4
195,0.4
210,0.4
225,0.4
240,0.4
255,0.4
270,0.4
285,0.4
300,0.4
45,0.5
60,0.5
75,0.5
90,0.5
105,0.5
120,0.5
135,0.5
150,0.5
165,0.5
180,0.5
195,0.5
210,0.5
225,0.5
240,0.5
255,0.5
270,0.5
285,0.5
300,0.5
45,0.6
60,0.6
75,0.6
90,0.6
105,0.6
120,0.6
135,0.6
150,0.6
165,0.6
180,0.6
195,0.6
210,0.6
225,0.6
240,0.6
255,0.6
270,0.6
285,0.6
300,0.6
45,0.7
60,0.7
75,0.7
90,0.7
105,0.7
120,0.7
135,0.7
150,0.7
165,0.7
180,0.7
195,0.7
210,0.7
225,0.7
240,0.7
255,0.7
270,0.7
285,0.7
300,0.7
45,0.8
60,0.8
75,0.8
90,0.8
105,0.8
120,0.8
135,0.8
150,0.8
165,0.8
180,0.8
195,0.8
210,0.8
225,0.8
240,0.8
255,0.8
270,0.8
285,0.8
300,0.8
45,0.9
60,0.9
75,0.9
90,0.9
105,0.9
120,0.9
135,0.9
150,0.9
165,0.9
180,0.9
195,0.9
210,0.9
225,0.9
240,0.9
255,0.9
270,0.9
285,0.9
300,0.9
60,1.0
75,1.0
90,1.0
105,1.0
120,1.0
135,1.0
150,1.0
165,1.0
180,1.0
195,1.0
210,1.0
225,1.0
240,1.0
255,1.0
270,1.0
285,1.0
300,1.0
60,1.1
75,1.1
90,1.1
105,1.1
120,1.1
135,1.1
150,1.1
165,1.1
180,1.1
195,1.1
210,1.1
225,1.1
240,1.1
255,1.1
270,1.1
285,1.1
300,1.1
60,1.2
75,1.2
90,1.2
105,1.2
120,1.2
135,1.2
150,1.2
165,1.2
180,1.2
195,1.2
210,1.2
225,1.2
240,1.2
255,1.2
270,1.2
285,1.2
300,1.2
60,1.3
75,1.3
90,1.3
105,1.3
120,1.3
135,1.3
150,1.3
165,1.3
180,1.3
195,1.3
210,1.3
225,1.3
240,1.3
255,1.3
270,1.3
285,1.3
300,1.3
60,1.4
75,1.4
90,1.4
105,1.4
120,1.4
135,1.4
150,1.4
165,1.4
180,1.4
195,1.4
210,1.4
225,1.4
240,1.4
255,1.4
270,1.4
285,1.4
300,1.4
60,1.5
75,1.5
90,1.5
105,1.5
120,1.5
135,1.5
150,1.5
165,1.5
180,1.5
195,1.5
210,1.5
225,1.5
240,1.5
255,1.5
270,1.5
285,1.5
300,1.5
60,1.6
75,1.6
90,1.6
105,1.6
120,1.6
135,1.6
150,1.6
165,1.6
180,1.6
195,1.6
210,1.6
225,1.6
240,1.6
255,1.6
270,1.6
285,1.6
300,1.6
60,1.7
75,1.7
90,1.7
105,1.7
120,1.7
135,1.7
150,1.7
165,1.7
180,1.7
195,1.7
210,1.7
225,1.7
240,1.7
255,1.7
270,1.7
285,1.7
300,1.7
60,1.8
75,1.8
90,1.8
105,1.8
120,1.8
135,1.8
150,1.8
165,1.8
180,1.8
195,1.8
210,1.8
225,1.8
240,1.8
255,1.8
270,1.8
285,1.8
300,1.8
60,1.9
75,1.9
90,1.9
105,1.9
120,1.9
135,1.9
150,1.9
165,1.9
180,1.9
195,1.9
210,1.9
225,1.9
240,1.9
255,1.9
270,1.9
285,1.9
300,1.9
60,2.0
75,2.0
90,2.0
105,2.0
120,2.0
135,2.0
150,2.0
165,2.0
180,2.0
195,2.0
210,2.0
225,2.0
240,2.0
255,2.0
270,2.0
285,2.0
300,2.0
60,2.1
75,2.1
90,2.1
105,2.1
120,2.1
135,2.1
150,2.1
165,2.1
180,2.1
195,2.1
210,2.1
225,2.1
240,2.1
255,2.1
270,2.1
285,2.1
300,2.1
60,2.2
75,2.2
90,2.2
105,2.2
120,2.2
135,2.2
150,2.2
165,2.2
180,2.2
195,2.2
210,2.2
225,2.2
240,2.2
255,2.2
270,2.2
285,2.2
300,2.2
60,2.3
75,2.3
90,2.3
105,2.3
120,2.3
135,2.3
150,2.3
165,2.3
180,2.3
195,2.3
210,2.3
225,2.3
240,2.3
255,2.3
270,2.3
285,2.3
300,2.3
60,2.4
75,2.4
90,2.4
105,2.4
120,2.4
135,2.4
150,2.4
165,2.4
180,2.4
195,2.4
210,2.4
225,2.4
240,2.4
255,2.4
270,2.4
285,2.4
300,2.4
60,2.5
75,2.5
90,2.5
105,2.5
120,2.5
135,2.5
150,2.5
165,2.5
180,2.5
195,2.5
210,2.5
225,2.5
240,2.5
255,2.5
270,2.5
285,2.5
300,2.5
60,2.6
75,2.6
90,2.6
105,2.6
120,2.6
135,2.6
150,2.6
165,2.6
180,2.6
195,2.6
210,2.6
225,2.6
240,2.6
255,2.6
270,2.6
285,2.6
300,2.6
60,2.7
75,2.7
90,2.7
105,2.7
120,2.7
135,2.7
150,2.7
165,2.7
180,2.7
195,2.7
210,2.7
225,2.7
240,2.7
255,2.7
270,2.7
285,2.7
300,2.7
60,2.8
75,2.8
90,2.8
105,2.8
120,2.8
135,2.8
150,2.8
165,2.8
180,2.8
195,2.8
210,2.8
225,2.8
240,2.8
255,2.8
270,2.8
285,2.8
300,2.8
60,2.9
75,2.9
90,2.9
105,2.9
120,2.9
135,2.9
150,2.9
165,2.9
180,2.9
195,2.9
210,2.9
225,2.9
240,2.9
255,2.9
270,2.9
285,2.9
300,2.9
60,3.0
75,3.0
90,3.0
105,3.0
120,3.0
135,3.0
150,3.0
165,3.0
180,3.0
195,3.0
210,3.0
225,3.0
240,3.0
255,3.0
270,3.0
285,3.0
300,3.0
