switch_amplitude,switch_frequency
27,0.0
45,0.02
238,0.04
42,0.06
31,0.08
33,0.1
45,0.12
37,0.14
37,0.16
39,0.18
41,0.2
44,0.22
46,0.24
48,0.26
50,0.28
52,0.3
54,0.32
56,0.34
58,0.36
60,0.38
60,0.4
62,0.42
63,0.44
64,0.46
66,0.48
68,0.5
68,0.52
69,0.54
70,0.56
71,0.58
72,0.6
73,0.62
74,0.64
74,0.66
75,0.68
76,0.7
76,0.72
78,0.74
78,0.76
78,0.78
79,0.8
79,0.82
80,0.84
81,0.86
81,0.88
81,0.9
82,0.92
82,0.94
83,0.96
83,0.98
84,1.0
84,1.02
84,1.04
85,1.06
85,1.08
85,1.1
86,1.12
86,1.14
86,1.16
87,1.18
87,1.2
87,1.22
87,1.24
88,1.26
88,1.28
88,1.3
88,1.32
88,1.34
89,1.36
89,1.38
89,1.4
89,1.42
89,1.44
89,1.46
90,1.48
90,1.5
90,1.52
90,1.54
90,1.56
90,1.58
90,1.6
91,1.62
91,1.64
91,1.66
91,1.68
91,1.7
91,1.72
91,1.74
91,1.76
91,1.78
92,1.8
92,1.82
92,1.84
92,1.86
92,1.88
92,1.9
92,1.92
92,1.94
92,1.96
92,1.98
92,2.0
92,2.02
92,2.04
93,2.06
92,2.08
92,2.1
93,2.12
93,2.14
93,2.16
93,2.18
93,2.2
93,2.22
93,2.24
93,2.26
93,2.28
93,2.3
93,2.32
93,2.34
93,2.36
93,2.38
93,2.4
93,2.42
93,2.44
93,2.46
93,2.48
93,2.5
93,2.52
93,2.54
93,2.56
93,2.58
93,2.6
94,2.62
94,2.64
93,2.66
94,2.68
94,2.7
93,2.72
94,2.74
94,2.76
94,2.78
94,2.8
94,2.82
94,2.84
94,2.86
94,2.88
94,2.9
94,2.92
94,2.94
94,2.96
94,2.98
94,3.0
