R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378914,4.222373714682112e-17,6.588723439378912,43.41127656062109,391.7014890455898,0.013028851714478632,1.9406924853288265,49.046278662956695,48.046278662956695,1.2084616274316582,1.0781731102868717
