switch_amplitude,switch_frequency
14,0.0
24,0.02
168,0.04
24,0.06
16,0.08
19,0.1
30,0.12
23,0.14
23,0.16
25,0.18
26,0.2
27,0.22
30,0.24
31,0.26
30,0.28
31,0.3
31,0.32
31,0.34
33,0.36
34,0.38
33,0.4
34,0.42
34,0.44
33,0.46
34,0.48
35,0.5
34,0.52
35,0.54
35,0.56
34,0.58
35,0.6
36,0.62
35,0.64
36,0.66
36,0.68
35,0.7
35,0.72
36,0.74
36,0.76
36,0.78
36,0.8
36,0.82
36,0.84
36,0.86
37,0.88
36,0.9
37,0.92
37,0.94
36,0.96
37,0.98
37,1.0
37,1.02
37,1.04
37,1.06
37,1.08
37,1.1
37,1.12
37,1.14
37,1.16
37,1.18
37,1.2
37,1.22
37,1.24
37,1.26
37,1.28
38,1.3
37,1.32
37,1.34
38,1.36
38,1.38
37,1.4
38,1.42
38,1.44
37,1.46
38,1.48
38,1.5
38,1.52
38,1.54
38,1.56
38,1.58
38,1.6
38,1.62
38,1.64
38,1.66
38,1.68
38,1.7
38,1.72
38,1.74
38,1.76
38,1.78
38,1.8
38,1.82
38,1.84
38,1.86
38,1.88
38,1.9
38,1.92
38,1.94
38,1.96
38,1.98
38,2.0
38,2.02
38,2.04
38,2.06
38,2.08
38,2.1
38,2.12
38,2.14
38,2.16
38,2.18
38,2.2
38,2.22
38,2.24
38,2.26
38,2.28
38,2.3
38,2.32
38,2.34
38,2.36
38,2.38
38,2.4
38,2.42
38,2.44
38,2.46
38,2.48
38,2.5
38,2.52
38,2.54
38,2.56
38,2.58
38,2.6
38,2.62
38,2.64
38,2.66
38,2.68
38,2.7
38,2.72
38,2.74
38,2.76
38,2.78
38,2.8
38,2.82
38,2.84
38,2.86
38,2.88
38,2.9
38,2.92
38,2.94
38,2.96
38,2.98
38,3.0
