R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,4.243729605595963e-18,6.5887234393789145,43.41127656062109,218.05638280310546,0.00504896874642094,0.4276428349199399,298.40384917800185,49.56730819633364,1.0555386562106304,1.0555386562106304
