R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,-1.263584927759743e-17,6.588723439378914,43.41127656062109,44.41127656062109,0.003037943679657278,0.10575045202476278,799.2593856687292,49.89121160429558,1.0334173804762299,1.0334173804762299
