switch_amplitude,switch_frequency
19,0.0
31,0.02
148,0.04
28,0.06
21,0.08
22,0.1
29,0.12
24,0.14
25,0.16
26,0.18
27,0.2
28,0.22
30,0.24
31,0.26
32,0.28
33,0.3
34,0.32
35,0.34
36,0.36
37,0.38
37,0.4
38,0.42
39,0.44
40,0.46
41,0.48
42,0.5
42,0.52
43,0.54
43,0.56
44,0.58
44,0.6
45,0.62
45,0.64
46,0.66
46,0.68
46,0.7
47,0.72
48,0.74
48,0.76
48,0.78
49,0.8
49,0.82
49,0.84
50,0.86
50,0.88
50,0.9
50,0.92
51,0.94
51,0.96
51,0.98
52,1.0
52,1.02
52,1.04
52,1.06
52,1.08
52,1.1
53,1.12
53,1.14
53,1.16
53,1.18
53,1.2
54,1.22
54,1.24
54,1.26
54,1.28
54,1.3
54,1.32
54,1.34
55,1.36
55,1.38
55,1.4
55,1.42
55,1.44
55,1.46
55,1.48
56,1.5
56,1.52
56,1.54
56,1.56
56,1.58
56,1.6
56,1.62
56,1.64
56,1.66
56,1.68
56,1.7
56,1.72
57,1.74
57,1.76
57,1.78
57,1.8
57,1.82
57,1.84
57,1.86
57,1.88
57,1.9
57,1.92
57,1.94
57,1.96
57,1.98
57,2.0
57,2.02
57,2.04
57,2.06
57,2.08
57,2.1
57,2.12
57,2.14
57,2.16
58,2.18
58,2.2
58,2.22
58,2.24
58,2.26
58,2.28
58,2.3
58,2.32
58,2.34
58,2.36
58,2.38
58,2.4
58,2.42
58,2.44
58,2.46
58,2.48
58,2.5
58,2.52
58,2.54
58,2.56
58,2.58
58,2.6
58,2.62
58,2.64
58,2.66
58,2.68
58,2.7
58,2.72
58,2.74
58,2.76
58,2.78
58,2.8
58,2.82
58,2.84
58,2.86
58,2.88
58,2.9
58,2.92
58,2.94
58,2.96
58,2.98
58,3.0
