freq,amp,stime,prc2,gene_id
1.0,100,11.04,0.3,49
0.0,150,5.6,0.3,49
0.05,150,5.61,0.3,49
0.1,150,5.61,0.3,49
0.15,150,5.61,0.3,49
0.2,150,5.61,0.3,49
0.25,150,5.61,0.3,49
0.3,150,5.61,0.3,49
0.35,150,5.61,0.3,49
0.4,150,5.61,0.3,49
0.45,150,5.61,0.3,49
0.5,150,5.61,0.3,49
0.55,150,5.61,0.3,49
0.6,150,5.6,0.3,49
0.65,150,5.68,0.3,49
0.7,150,5.88,0.3,49
0.75,150,6.2,0.3,49
0.8,150,6.72,0.3,49
0.85,150,7.56,0.3,49
0.9,150,8.65,0.3,49
0.95,150,9.51,0.3,49
1.0,150,9.9,0.3,49
0.0,200,5.42,0.3,49
0.05,200,5.44,0.3,49
0.1,200,5.44,0.3,49
0.15,200,5.44,0.3,49
0.2,200,5.44,0.3,49
0.25,200,5.44,0.3,49
0.3,200,5.44,0.3,49
0.35,200,5.44,0.3,49
0.4,200,5.44,0.3,49
0.45,200,5.44,0.3,49
0.5,200,5.44,0.3,49
0.55,200,5.44,0.3,49
0.6,200,5.43,0.3,49
0.65,200,5.47,0.3,49
0.7,200,5.6,0.3,49
0.75,200,5.81,0.3,49
0.8,200,6.16,0.3,49
0.85,200,6.79,0.3,49
0.9,200,7.75,0.3,49
0.95,200,8.73,0.3,49
1.0,200,9.31,0.3,49
0.0,250,5.31,0.3,49
0.05,250,5.29,0.3,49
0.1,250,5.29,0.3,49
0.15,250,5.29,0.3,49
0.2,250,5.29,0.3,49
0.25,250,5.29,0.3,49
0.3,250,5.29,0.3,49
0.35,250,5.29,0.3,49
0.4,250,5.29,0.3,49
0.45,250,5.29,0.3,49
0.5,250,5.29,0.3,49
0.55,250,5.29,0.3,49
0.6,250,5.32,0.3,49
0.65,250,5.35,0.3,49
0.7,250,5.46,0.3,49
0.75,250,5.59,0.3,49
0.8,250,5.96,0.3,49
0.85,250,6.41,0.3,49
0.9,250,7.19,0.3,49
0.95,250,8.16,0.3,49
1.0,250,8.91,0.3,49
0.0,300,5.25,0.3,49
0.05,300,5.22,0.3,49
0.1,300,5.22,0.3,49
0.15,300,5.22,0.3,49
0.2,300,5.22,0.3,49
0.25,300,5.22,0.3,49
0.3,300,5.22,0.3,49
0.35,300,5.22,0.3,49
0.4,300,5.22,0.3,49
0.45,300,5.22,0.3,49
0.5,300,5.22,0.3,49
0.55,300,5.22,0.3,49
0.6,300,5.24,0.3,49
0.65,300,5.28,0.3,49
0.7,300,5.35,0.3,49
0.75,300,5.52,0.3,49
0.8,300,5.77,0.3,49
0.85,300,6.18,0.3,49
0.9,300,6.88,0.3,49
0.95,300,7.79,0.3,49
1.0,300,8.58,0.3,49
0.0,50,8.34,0.35,49
0.05,50,8.32,0.35,49
0.1,50,8.32,0.35,49
0.15,50,8.32,0.35,49
0.2,50,8.32,0.35,49
0.25,50,8.32,0.35,49
0.3,50,8.32,0.35,49
0.35,50,8.32,0.35,49
0.4,50,8.34,0.35,49
0.45,50,8.7,0.35,49
0.5,50,10.14,0.35,49
0.55,50,17.25,0.35,49
0.6,50,20.39,0.35,49
0.65,50,26.5,0.35,49
0.7,50,33.26,0.35,49
0.75,50,42.09,0.35,49
0.8,50,56.94,0.35,49
0.85,50,88.43,0.35,49
0.0,100,6.74,0.35,49
0.05,100,6.73,0.35,49
0.1,100,6.73,0.35,49
0.15,100,6.73,0.35,49
0.2,100,6.73,0.35,49
0.25,100,6.73,0.35,49
0.3,100,6.73,0.35,49
0.35,100,6.73,0.35,49
0.4,100,6.73,0.35,49
0.45,100,6.73,0.35,49
0.5,100,6.79,0.35,49
0.55,100,6.94,0.35,49
0.6,100,7.46,0.35,49
0.65,100,8.77,0.35,49
0.7,100,12.3,0.35,49
0.75,100,13.84,0.35,49
0.8,100,15.1,0.35,49
0.85,100,17.57,0.35,49
0.9,100,18.91,0.35,49
0.95,100,20.58,0.35,49
1.0,100,22.43,0.35,49
0.0,150,6.24,0.35,49
0.05,150,6.26,0.35,49
0.1,150,6.26,0.35,49
0.15,150,6.26,0.35,49
0.2,150,6.26,0.35,49
0.25,150,6.26,0.35,49
0.3,150,6.26,0.35,49
0.35,150,6.26,0.35,49
0.4,150,6.26,0.35,49
0.45,150,6.26,0.35,49
0.5,150,6.26,0.35,49
0.55,150,6.29,0.35,49
0.6,150,6.47,0.35,49
0.65,150,6.91,0.35,49
0.7,150,7.96,0.35,49
0.75,150,10.33,0.35,49
0.8,150,12.19,0.35,49
0.85,150,12.96,0.35,49
0.9,150,14.2,0.35,49
0.95,150,15.93,0.35,49
1.0,150,16.81,0.35,49
0.0,200,6.03,0.35,49
0.05,200,6.01,0.35,49
0.1,200,6.01,0.35,49
0.15,200,6.01,0.35,49
0.2,200,6.01,0.35,49
0.25,200,6.01,0.35,49
0.3,200,6.01,0.35,49
0.35,200,6.01,0.35,49
0.4,200,6.01,0.35,49
0.45,200,6.01,0.35,49
0.5,200,6.01,0.35,49
0.55,200,6.03,0.35,49
0.6,200,6.12,0.35,49
0.65,200,6.37,0.35,49
0.7,200,6.93,0.35,49
0.75,200,8.26,0.35,49
0.8,200,10.58,0.35,49
0.85,200,11.76,0.35,49
0.9,200,12.43,0.35,49
0.95,200,13.58,0.35,49
1.0,200,15.01,0.35,49
0.0,250,5.86,0.35,49
0.05,250,5.86,0.35,49
0.1,250,5.86,0.35,49
0.15,250,5.86,0.35,49
0.2,250,5.86,0.35,49
0.25,250,5.86,0.35,49
0.3,250,5.86,0.35,49
0.35,250,5.86,0.35,49
0.4,250,5.86,0.35,49
0.45,250,5.86,0.35,49
0.5,250,5.86,0.35,49
0.55,250,5.86,0.35,49
0.6,250,5.94,0.35,49
0.65,250,6.11,0.35,49
0.7,250,6.56,0.35,49
0.75,250,7.38,0.35,49
0.8,250,9.32,0.35,49
0.85,250,11.03,0.35,49
0.9,250,11.74,0.35,49
0.95,250,12.49,0.35,49
1.0,250,13.68,0.35,49
0.0,300,5.76,0.35,49
0.05,300,5.78,0.35,49
0.1,300,5.78,0.35,49
0.15,300,5.78,0.35,49
0.2,300,5.78,0.35,49
0.25,300,5.78,0.35,49
0.3,300,5.78,0.35,49
0.35,300,5.78,0.35,49
0.4,300,5.78,0.35,49
0.45,300,5.78,0.35,49
0.5,300,5.78,0.35,49
0.55,300,5.77,0.35,49
0.6,300,5.81,0.35,49
0.65,300,5.95,0.35,49
0.7,300,6.28,0.35,49
0.75,300,6.99,0.35,49
0.8,300,8.45,0.35,49
0.85,300,10.44,0.35,49
0.9,300,11.26,0.35,49
0.95,300,11.87,0.35,49
1.0,300,12.88,0.35,49
0.0,50,9.96,0.4,49
0.05,50,9.93,0.4,49
0.1,50,9.93,0.4,49
0.15,50,9.93,0.4,49
0.2,50,9.93,0.4,49
0.25,50,9.93,0.4,49
0.3,50,9.93,0.4,49
0.35,50,10.05,0.4,49
0.4,50,12.15,0.4,49
0.45,50,38.75,0.4,49
0.0,100,7.6,0.4,49
0.05,100,7.59,0.4,49
0.1,100,7.59,0.4,49
0.15,100,7.59,0.4,49
0.2,100,7.59,0.4,49
0.25,100,7.59,0.4,49
0.3,100,7.59,0.4,49
0.35,100,7.59,0.4,49
0.4,100,7.59,0.4,49
0.45,100,7.65,0.4,49
0.5,100,8.06,0.4,49
0.55,100,9.71,0.4,49
0.6,100,16.78,0.4,49
0.65,100,22.52,0.4,49
0.7,100,30.62,0.4,49
0.75,100,43.59,0.4,49
0.8,100,82.2,0.4,49
0.0,150,6.92,0.4,49
0.05,150,6.91,0.4,49
0.1,150,6.91,0.4,49
0.15,150,6.91,0.4,49
0.2,150,6.91,0.4,49
0.25,150,6.91,0.4,49
0.3,150,6.91,0.4,49
0.35,150,6.91,0.4,49
0.4,150,6.91,0.4,49
0.45,150,6.91,0.4,49
0.5,150,6.99,0.4,49
0.55,150,7.32,0.4,49
0.6,150,8.42,0.4,49
0.65,150,13.22,0.4,49
0.7,150,15.82,0.4,49
0.75,150,20.56,0.4,49
0.8,150,24.46,0.4,49
0.85,150,30.39,0.4,49
0.9,150,38.98,0.4,49
0.95,150,52.85,0.4,49
1.0,150,89.96,0.4,49
0.0,200,6.56,0.4,49
0.05,200,6.59,0.4,49
0.1,200,6.59,0.4,49
0.15,200,6.59,0.4,49
0.2,200,6.59,0.4,49
0.25,200,6.59,0.4,49
0.3,200,6.59,0.4,49
0.35,200,6.59,0.4,49
0.4,200,6.59,0.4,49
0.45,200,6.59,0.4,49
0.5,200,6.6,0.4,49
0.55,200,6.74,0.4,49
0.6,200,7.23,0.4,49
0.65,200,8.79,0.4,49
0.7,200,13.36,0.4,49
0.75,200,15.06,0.4,49
0.8,200,19.02,0.4,49
0.85,200,21.7,0.4,49
0.9,200,26.0,0.4,49
0.95,200,31.08,0.4,49
1.0,200,37.75,0.4,49
0.0,250,6.39,0.4,49
0.05,250,6.37,0.4,49
0.1,250,6.37,0.4,49
0.15,250,6.37,0.4,49
0.2,250,6.37,0.4,49
0.25,250,6.37,0.4,49
0.3,250,6.37,0.4,49
0.35,250,6.37,0.4,49
0.4,250,6.37,0.4,49
0.45,250,6.37,0.4,49
0.5,250,6.4,0.4,49
0.55,250,6.47,0.4,49
0.6,250,6.82,0.4,49
0.65,250,7.7,0.4,49
0.7,250,10.86,0.4,49
0.75,250,13.71,0.4,49
0.8,250,15.63,0.4,49
0.85,250,19.05,0.4,49
0.9,250,21.85,0.4,49
0.95,250,25.17,0.4,49
1.0,250,29.56,0.4,49
0.0,300,6.25,0.4,49
0.05,300,6.25,0.4,49
0.1,300,6.25,0.4,49
0.15,300,6.25,0.4,49
0.2,300,6.25,0.4,49
0.25,300,6.25,0.4,49
0.3,300,6.25,0.4,49
0.35,300,6.25,0.4,49
0.4,300,6.25,0.4,49
0.45,300,6.25,0.4,49
0.5,300,6.26,0.4,49
0.55,300,6.33,0.4,49
0.6,300,6.57,0.4,49
0.65,300,7.24,0.4,49
0.7,300,9.23,0.4,49
0.75,300,12.85,0.4,49
0.8,300,14.3,0.4,49
0.85,300,17.43,0.4,49
0.9,300,19.52,0.4,49
0.95,300,22.95,0.4,49
1.0,300,25.95,0.4,49
0.0,50,11.97,0.45,49
0.05,50,11.95,0.45,49
0.1,50,11.95,0.45,49
0.15,50,11.95,0.45,49
0.2,50,11.95,0.45,49
0.25,50,11.95,0.45,49
0.3,50,12.58,0.45,49
0.0,100,8.49,0.45,49
0.05,100,8.49,0.45,49
0.1,100,8.49,0.45,49
0.15,100,8.49,0.45,49
0.2,100,8.49,0.45,49
0.25,100,8.49,0.45,49
0.3,100,8.49,0.45,49
0.35,100,8.49,0.45,49
0.4,100,8.54,0.45,49
0.45,100,9.39,0.45,49
0.5,100,19.81,0.45,49
0.55,100,42.46,0.45,49
0.0,150,7.59,0.45,49
0.05,150,7.57,0.45,49
0.1,150,7.57,0.45,49
0.15,150,7.57,0.45,49
0.2,150,7.57,0.45,49
0.25,150,7.57,0.45,49
0.3,150,7.57,0.45,49
0.35,150,7.57,0.45,49
0.4,150,7.57,0.45,49
0.45,150,7.62,0.45,49
0.5,150,8.17,0.45,49
0.55,150,11.19,0.45,49
0.6,150,19.64,0.45,49
0.65,150,34.69,0.45,49
0.7,150,95.58,0.45,49
0.0,200,7.13,0.45,49
0.05,200,7.16,0.45,49
0.1,200,7.16,0.45,49
0.15,200,7.16,0.45,49
0.2,200,7.16,0.45,49
0.25,200,7.16,0.45,49
0.3,200,7.16,0.45,49
0.35,200,7.16,0.45,49
0.4,200,7.16,0.45,49
0.45,200,7.16,0.45,49
0.5,200,7.32,0.45,49
0.55,200,8.18,0.45,49
0.6,200,13.6,0.45,49
0.65,200,18.68,0.45,49
0.7,200,29.24,0.45,49
0.75,200,49.61,0.45,49
0.0,250,6.9,0.45,49
0.05,250,6.93,0.45,49
0.1,250,6.93,0.45,49
0.15,250,6.93,0.45,49
0.2,250,6.93,0.45,49
0.25,250,6.93,0.45,49
0.3,250,6.93,0.45,49
0.35,250,6.93,0.45,49
0.4,250,6.93,0.45,49
0.45,250,6.93,0.45,49
0.5,250,7.0,0.45,49
0.55,250,7.43,0.45,49
0.6,250,9.23,0.45,49
0.65,250,15.66,0.45,49
0.7,250,22.02,0.45,49
0.75,250,30.64,0.45,49
0.8,250,50.84,0.45,49
0.0,300,6.76,0.45,49
0.05,300,6.78,0.45,49
0.1,300,6.78,0.45,49
0.15,300,6.78,0.45,49
0.2,300,6.78,0.45,49
0.25,300,6.78,0.45,49
0.3,300,6.78,0.45,49
0.35,300,6.78,0.45,49
0.4,300,6.78,0.45,49
0.45,300,6.78,0.45,49
0.5,300,6.79,0.45,49
0.55,300,7.12,0.45,49
0.6,300,8.2,0.45,49
0.65,300,13.97,0.45,49
0.7,300,17.31,0.45,49
0.75,300,24.11,0.45,49
0.8,300,35.61,0.45,49
0.85,300,62.26,0.45,49
0.0,50,14.76,0.5,49
0.05,50,14.72,0.5,49
0.1,50,14.72,0.5,49
0.15,50,14.72,0.5,49
0.2,50,14.72,0.5,49
0.25,50,20.81,0.5,49
0.0,100,9.41,0.5,49
0.05,100,9.4,0.5,49
0.1,100,9.4,0.5,49
0.15,100,9.4,0.5,49
0.2,100,9.4,0.5,49
0.25,100,9.4,0.5,49
0.3,100,9.4,0.5,49
0.35,100,9.44,0.5,49
0.4,100,10.7,0.5,49
0.45,100,53.43,0.5,49
0.0,150,8.24,0.5,49
0.05,150,8.26,0.5,49
0.1,150,8.26,0.5,49
0.15,150,8.26,0.5,49
0.2,150,8.26,0.5,49
0.25,150,8.26,0.5,49
0.3,150,8.26,0.5,49
0.35,150,8.26,0.5,49
0.4,150,8.27,0.5,49
0.45,150,8.89,0.5,49
0.5,150,19.01,0.5,49
0.55,150,53.18,0.5,49
0.0,200,7.72,0.5,49
0.05,200,7.74,0.5,49
0.1,200,7.74,0.5,49
0.15,200,7.74,0.5,49
0.2,200,7.74,0.5,49
0.25,200,7.74,0.5,49
0.3,200,7.74,0.5,49
0.35,200,7.74,0.5,49
0.4,200,7.74,0.5,49
0.45,200,7.86,0.5,49
0.5,200,8.84,0.5,49
0.55,200,18.71,0.5,49
0.6,200,39.64,0.5,49
0.0,250,7.42,0.5,49
0.05,250,7.44,0.5,49
0.1,250,7.44,0.5,49
0.15,250,7.44,0.5,49
0.2,250,7.44,0.5,49
0.25,250,7.44,0.5,49
0.3,250,7.44,0.5,49
0.35,250,7.44,0.5,49
0.4,250,7.44,0.5,49
0.45,250,7.46,0.5,49
0.5,250,7.97,0.5,49
0.55,250,10.84,0.5,49
0.6,250,22.11,0.5,49
0.65,250,51.09,0.5,49
0.0,300,7.24,0.5,49
0.05,300,7.21,0.5,49
0.1,300,7.21,0.5,49
0.15,300,7.21,0.5,49
0.2,300,7.21,0.5,49
0.25,300,7.21,0.5,49
0.3,300,7.21,0.5,49
0.35,300,7.21,0.5,49
0.4,300,7.21,0.5,49
0.45,300,7.24,0.5,49
0.5,300,7.52,0.5,49
0.55,300,8.94,0.5,49
0.6,300,17.53,0.5,49
0.65,300,30.85,0.5,49
0.0,50,19.1,0.55,49
0.05,50,19.15,0.55,49
0.1,50,19.15,0.55,49
0.15,50,19.15,0.55,49
0.0,100,10.48,0.55,49
0.05,100,10.47,0.55,49
0.1,100,10.47,0.55,49
0.15,100,10.47,0.55,49
0.2,100,10.47,0.55,49
0.25,100,10.47,0.55,49
0.3,100,10.5,0.55,49
0.35,100,11.72,0.55,49
0.0,150,8.97,0.55,49
0.05,150,8.95,0.55,49
0.1,150,8.95,0.55,49
0.15,150,8.95,0.55,49
0.2,150,8.95,0.55,49
0.25,150,8.95,0.55,49
0.3,150,8.95,0.55,49
0.35,150,8.96,0.55,49
0.4,150,9.38,0.55,49
0.45,150,23.64,0.55,49
0.0,200,8.32,0.55,49
0.05,200,8.3,0.55,49
0.1,200,8.3,0.55,49
0.15,200,8.3,0.55,49
0.2,200,8.3,0.55,49
0.25,200,8.3,0.55,49
0.3,200,8.3,0.55,49
0.35,200,8.3,0.55,49
0.4,200,8.36,0.55,49
0.45,200,9.23,0.55,49
0.5,200,23.07,0.55,49
0.0,250,7.96,0.55,49
0.05,250,7.94,0.55,49
0.1,250,7.94,0.55,49
0.15,250,7.94,0.55,49
0.2,250,7.94,0.55,49
0.25,250,7.94,0.55,49
0.3,250,7.94,0.55,49
0.35,250,7.94,0.55,49
0.4,250,7.94,0.55,49
0.45,250,8.26,0.55,49
0.5,250,11.19,0.55,49
0.55,250,38.55,0.55,49
0.0,300,7.69,0.55,49
0.05,300,7.71,0.55,49
0.1,300,7.71,0.55,49
0.15,300,7.71,0.55,49
0.2,300,7.71,0.55,49
0.25,300,7.71,0.55,49
0.3,300,7.71,0.55,49
0.35,300,7.71,0.55,49
0.4,300,7.71,0.55,49
0.45,300,7.85,0.55,49
0.5,300,9.03,0.55,49
0.55,300,21.08,0.55,49
0.0,50,28.14,0.6,49
0.05,50,28.12,0.6,49
0.1,50,28.12,0.6,49
0.0,100,11.74,0.6,49
0.05,100,11.72,0.6,49
0.1,100,11.72,0.6,49
0.15,100,11.72,0.6,49
0.2,100,11.72,0.6,49
0.25,100,11.72,0.6,49
0.3,100,12.33,0.6,49
0.0,150,9.71,0.6,49
0.05,150,9.69,0.6,49
0.1,150,9.69,0.6,49
0.15,150,9.69,0.6,49
0.2,150,9.69,0.6,49
0.25,150,9.69,0.6,49
0.3,150,9.69,0.6,49
0.35,150,9.89,0.6,49
0.4,150,25.73,0.6,49
0.0,200,8.91,0.6,49
0.05,200,8.88,0.6,49
0.1,200,8.88,0.6,49
0.15,200,8.88,0.6,49
0.2,200,8.88,0.6,49
0.25,200,8.88,0.6,49
0.3,200,8.88,0.6,49
0.35,200,8.88,0.6,49
0.4,200,9.31,0.6,49
0.45,200,25.7,0.6,49
0.0,250,8.48,0.6,49
0.05,250,8.45,0.6,49
0.1,250,8.45,0.6,49
0.15,250,8.45,0.6,49
0.2,250,8.45,0.6,49
0.25,250,8.45,0.6,49
0.3,250,8.45,0.6,49
0.35,250,8.45,0.6,49
0.4,250,8.53,0.6,49
0.45,250,10.25,0.6,49
0.5,250,73.27,0.6,49
0.0,300,8.17,0.6,49
0.05,300,8.18,0.6,49
0.1,300,8.18,0.6,49
0.15,300,8.18,0.6,49
0.2,300,8.18,0.6,49
0.25,300,8.18,0.6,49
0.3,300,8.18,0.6,49
0.35,300,8.18,0.6,49
0.4,300,8.2,0.6,49
0.45,300,8.98,0.6,49
0.5,300,23.15,0.6,49
0.0,50,86.55,0.65,49
0.0,100,13.15,0.65,49
0.05,100,13.13,0.65,49
0.1,100,13.13,0.65,49
0.15,100,13.13,0.65,49
0.2,100,13.13,0.65,49
0.25,100,13.21,0.65,49
0.0,150,10.51,0.65,49
0.05,150,10.5,0.65,49
0.1,150,10.5,0.65,49
0.15,150,10.5,0.65,49
0.2,150,10.5,0.65,49
0.25,150,10.5,0.65,49
0.3,150,10.53,0.65,49
0.35,150,12.59,0.65,49
0.0,200,9.54,0.65,49
0.05,200,9.5,0.65,49
0.1,200,9.5,0.65,49
0.15,200,9.5,0.65,49
0.2,200,9.5,0.65,49
0.25,200,9.5,0.65,49
0.3,200,9.5,0.65,49
0.35,200,9.58,0.65,49
0.4,200,15.25,0.65,49
0.0,250,9.02,0.65,49
0.05,250,8.98,0.65,49
0.1,250,8.98,0.65,49
0.15,250,8.98,0.65,49
0.2,250,8.98,0.65,49
0.25,250,8.98,0.65,49
0.3,250,8.98,0.65,49
0.35,250,8.99,0.65,49
0.4,250,9.63,0.65,49
0.45,250,72.7,0.65,49
0.0,300,8.68,0.65,49
0.05,300,8.65,0.65,49
0.1,300,8.65,0.65,49
0.15,300,8.65,0.65,49
0.2,300,8.65,0.65,49
0.25,300,8.65,0.65,49
0.3,300,8.65,0.65,49
0.35,300,8.65,0.65,49
0.4,300,8.87,0.65,49
0.45,300,20.89,0.65,49
0.0,100,14.92,0.7,49
0.05,100,14.91,0.7,49
0.1,100,14.91,0.7,49
0.15,100,14.91,0.7,49
0.2,100,14.91,0.7,49
0.0,150,11.39,0.7,49
0.05,150,11.39,0.7,49
0.1,150,11.39,0.7,49
0.15,150,11.39,0.7,49
0.2,150,11.39,0.7,49
0.25,150,11.39,0.7,49
0.3,150,11.75,0.7,49
0.0,200,10.18,0.7,49
0.05,200,10.16,0.7,49
0.1,200,10.16,0.7,49
0.15,200,10.16,0.7,49
0.2,200,10.16,0.7,49
0.25,200,10.16,0.7,49
0.3,200,10.16,0.7,49
0.35,200,11.04,0.7,49
0.0,250,9.56,0.7,49
0.05,250,9.53,0.7,49
0.1,250,9.53,0.7,49
0.15,250,9.53,0.7,49
0.2,250,9.53,0.7,49
0.25,250,9.53,0.7,49
0.3,250,9.53,0.7,49
0.35,250,9.62,0.7,49
0.4,250,25.49,0.7,49
0.0,300,9.13,0.7,49
0.05,300,9.15,0.7,49
0.1,300,9.15,0.7,49
0.15,300,9.15,0.7,49
0.2,300,9.15,0.7,49
0.25,300,9.15,0.7,49
0.3,300,9.15,0.7,49
0.35,300,9.16,0.7,49
0.4,300,10.44,0.7,49
0.0,100,17.11,0.75,49
0.05,100,17.1,0.75,49
0.1,100,17.1,0.75,49
0.15,100,17.1,0.75,49
0.2,100,18.39,0.75,49
0.0,150,12.42,0.75,49
0.05,150,12.37,0.75,49
0.1,150,12.37,0.75,49
0.15,150,12.37,0.75,49
0.2,150,12.37,0.75,49
0.25,150,12.37,0.75,49
0.0,200,10.87,0.75,49
0.05,200,10.86,0.75,49
0.1,200,10.86,0.75,49
0.15,200,10.86,0.75,49
0.2,200,10.86,0.75,49
0.25,200,10.86,0.75,49
0.3,200,10.88,0.75,49
0.0,250,10.08,0.75,49
0.05,250,10.11,0.75,49
0.1,250,10.11,0.75,49
0.15,250,10.11,0.75,49
0.2,250,10.11,0.75,49
0.25,250,10.11,0.75,49
0.3,250,10.11,0.75,49
0.35,250,10.89,0.75,49
0.0,300,9.63,0.75,49
0.05,300,9.65,0.75,49
0.1,300,9.65,0.75,49
0.15,300,9.65,0.75,49
0.2,300,9.65,0.75,49
0.25,300,9.65,0.75,49
0.3,300,9.65,0.75,49
0.35,300,9.76,0.75,49
0.4,300,72.87,0.75,49
0.0,100,20.1,0.8,49
0.05,100,20.09,0.8,49
0.1,100,20.09,0.8,49
0.15,100,20.09,0.8,49
0.0,150,13.5,0.8,49
0.05,150,13.5,0.8,49
0.1,150,13.5,0.8,49
0.15,150,13.5,0.8,49
0.2,150,13.5,0.8,49
0.25,150,13.84,0.8,49
0.0,200,11.62,0.8,49
0.05,200,11.59,0.8,49
0.1,200,11.59,0.8,49
0.15,200,11.59,0.8,49
0.2,200,11.59,0.8,49
0.25,200,11.59,0.8,49
0.3,200,12.4,0.8,49
0.0,250,10.68,0.8,49
0.05,250,10.7,0.8,49
0.1,250,10.7,0.8,49
0.15,250,10.7,0.8,49
0.2,250,10.7,0.8,49
0.25,250,10.7,0.8,49
0.3,250,10.7,0.8,49
0.0,300,10.16,0.8,49
0.05,300,10.17,0.8,49
0.1,300,10.17,0.8,49
0.15,300,10.17,0.8,49
0.2,300,10.17,0.8,49
0.25,300,10.17,0.8,49
0.3,300,10.17,0.8,49
0.35,300,11.19,0.8,49
0.0,100,24.45,0.85,49
0.05,100,24.5,0.85,49
0.1,100,24.5,0.85,49
0.0,150,14.75,0.85,49
0.05,150,14.74,0.85,49
0.1,150,14.74,0.85,49
0.15,150,14.74,0.85,49
0.2,150,14.74,0.85,49
0.0,200,12.42,0.85,49
0.05,200,12.39,0.85,49
0.1,200,12.39,0.85,49
0.15,200,12.39,0.85,49
0.2,200,12.39,0.85,49
0.25,200,12.39,0.85,49
0.0,250,11.31,0.85,49
0.05,250,11.33,0.85,49
0.1,250,11.33,0.85,49
0.15,250,11.33,0.85,49
0.2,250,11.33,0.85,49
0.25,250,11.33,0.85,49
0.3,250,11.64,0.85,49
0.0,300,10.7,0.85,49
0.05,300,10.67,0.85,49
0.1,300,10.67,0.85,49
0.15,300,10.67,0.85,49
0.2,300,10.67,0.85,49
0.25,300,10.67,0.85,49
0.3,300,10.68,0.85,49
0.0,100,32.15,0.9,49
0.05,100,32.13,0.9,49
0.1,100,32.29,0.9,49
0.0,150,16.19,0.9,49
0.05,150,16.19,0.9,49
0.1,150,16.19,0.9,49
0.15,150,16.19,0.9,49
0.2,150,16.23,0.9,49
0.0,200,13.22,0.9,49
0.05,200,13.27,0.9,49
0.1,200,13.27,0.9,49
0.15,200,13.27,0.9,49
0.2,200,13.27,0.9,49
0.25,200,13.42,0.9,49
0.0,250,11.97,0.9,49
0.05,250,11.94,0.9,49
0.1,250,11.94,0.9,49
0.15,250,11.94,0.9,49
0.2,250,11.94,0.9,49
0.25,250,11.94,0.9,49
0.3,250,20.17,0.9,49
0.0,300,11.21,0.9,49
0.05,300,11.23,0.9,49
0.1,300,11.23,0.9,49
0.15,300,11.23,0.9,49
0.2,300,11.23,0.9,49
0.25,300,11.23,0.9,49
0.3,300,11.5,0.9,49
0.0,100,52.11,0.95,49
0.05,100,52.17,0.95,49
0.0,150,17.91,0.95,49
0.05,150,17.91,0.95,49
0.1,150,17.91,0.95,49
0.15,150,17.91,0.95,49
0.0,200,14.17,0.95,49
0.05,200,14.21,0.95,49
0.1,200,14.21,0.95,49
0.15,200,14.21,0.95,49
0.2,200,14.21,0.95,49
0.0,250,12.68,0.95,49
0.05,250,12.67,0.95,49
0.1,250,12.67,0.95,49
0.15,250,12.67,0.95,49
0.2,250,12.67,0.95,49
0.25,250,12.65,0.95,49
0.0,300,11.8,0.95,49
0.05,300,11.78,0.95,49
0.1,300,11.78,0.95,49
0.15,300,11.78,0.95,49
0.2,300,11.78,0.95,49
0.25,300,11.78,0.95,49
0.3,300,14.27,0.95,49
0.0,150,20.02,1.0,49
0.05,150,20.02,1.0,49
0.1,150,20.02,1.0,49
0.15,150,20.02,1.0,49
0.0,200,15.22,1.0,49
0.05,200,15.2,1.0,49
0.1,200,15.2,1.0,49
0.15,200,15.2,1.0,49
0.2,200,15.2,1.0,49
0.0,250,13.38,1.0,49
0.05,250,13.41,1.0,49
0.1,250,13.41,1.0,49
0.15,250,13.41,1.0,49
0.2,250,13.41,1.0,49
0.25,250,13.76,1.0,49
0.0,300,12.42,1.0,49
0.05,300,12.4,1.0,49
0.1,300,12.4,1.0,49
0.15,300,12.4,1.0,49
0.2,300,12.4,1.0,49
0.25,300,12.4,1.0,49
0.0,0,0.62,0.0,592
0.05,0,0.62,0.0,592
0.1,0,0.62,0.0,592
0.15,0,0.62,0.0,592
0.2,0,0.62,0.0,592
0.25,0,0.62,0.0,592
0.3,0,0.62,0.0,592
0.35,0,0.62,0.0,592
0.4,0,0.62,0.0,592
0.45,0,0.62,0.0,592
0.5,0,0.62,0.0,592
0.55,0,0.62,0.0,592
0.6,0,0.62,0.0,592
0.65,0,0.62,0.0,592
0.7,0,0.62,0.0,592
0.75,0,0.62,0.0,592
0.8,0,0.62,0.0,592
0.85,0,0.62,0.0,592
0.9,0,0.62,0.0,592
0.95,0,0.62,0.0,592
1.0,0,0.62,0.0,592
0.1,50,0.62,0.0,592
0.15,50,0.62,0.0,592
0.2,50,0.62,0.0,592
0.25,50,0.62,0.0,592
0.3,50,0.62,0.0,592
0.35,50,0.62,0.0,592
0.4,50,0.62,0.0,592
0.45,50,0.62,0.0,592
0.5,50,0.62,0.0,592
0.55,50,0.62,0.0,592
0.6,50,0.62,0.0,592
0.65,50,0.62,0.0,592
0.7,50,0.62,0.0,592
0.75,50,0.62,0.0,592
0.8,50,0.62,0.0,592
0.85,50,0.62,0.0,592
0.9,50,0.62,0.0,592
0.95,50,0.62,0.0,592
1.0,50,0.62,0.0,592
0.0,100,0.62,0.0,592
0.05,100,0.62,0.0,592
