switch_amplitude,switch_frequency
33,0.0
54,0.02
241,0.04
46,0.06
36,0.08
38,0.1
47,0.12
41,0.14
41,0.16
43,0.18
44,0.2
46,0.22
47,0.24
49,0.26
50,0.28
52,0.3
54,0.32
55,0.34
57,0.36
59,0.38
60,0.4
61,0.42
63,0.44
65,0.46
66,0.48
68,0.5
69,0.52
70,0.54
72,0.56
73,0.58
74,0.6
76,0.62
77,0.64
78,0.66
79,0.68
81,0.7
82,0.72
83,0.74
84,0.76
85,0.78
86,0.8
87,0.82
88,0.84
89,0.86
91,0.88
91,0.9
92,0.92
93,0.94
94,0.96
95,0.98
96,1.0
97,1.02
98,1.04
98,1.06
99,1.08
100,1.1
101,1.12
102,1.14
102,1.16
103,1.18
103,1.2
104,1.22
105,1.24
106,1.26
106,1.28
107,1.3
107,1.32
108,1.34
108,1.36
109,1.38
109,1.4
110,1.42
110,1.44
111,1.46
111,1.48
112,1.5
112,1.52
112,1.54
113,1.56
113,1.58
113,1.6
114,1.62
114,1.64
114,1.66
115,1.68
115,1.7
115,1.72
116,1.74
116,1.76
116,1.78
117,1.8
117,1.82
117,1.84
117,1.86
118,1.88
118,1.9
118,1.92
118,1.94
118,1.96
118,1.98
119,2.0
119,2.02
119,2.04
119,2.06
119,2.08
119,2.1
120,2.12
120,2.14
120,2.16
120,2.18
120,2.2
120,2.22
121,2.24
121,2.26
121,2.28
121,2.3
121,2.32
121,2.34
121,2.36
121,2.38
121,2.4
122,2.42
122,2.44
122,2.46
122,2.48
122,2.5
122,2.52
122,2.54
122,2.56
122,2.58
122,2.6
122,2.62
122,2.64
122,2.66
123,2.68
123,2.7
123,2.72
123,2.74
123,2.76
123,2.78
123,2.8
123,2.82
123,2.84
123,2.86
123,2.88
123,2.9
123,2.92
123,2.94
123,2.96
123,2.98
123,3.0
