switch_amplitude,switch_frequency
26,0.0
45,0.02
270,0.04
43,0.06
30,0.08
34,0.1
49,0.12
39,0.14
39,0.16
42,0.18
44,0.2
47,0.22
50,0.24
53,0.26
54,0.28
56,0.3
59,0.32
60,0.34
63,0.36
65,0.38
65,0.4
66,0.42
68,0.44
68,0.46
70,0.48
72,0.5
72,0.52
72,0.54
73,0.56
73,0.58
75,0.6
76,0.62
76,0.64
76,0.66
77,0.68
77,0.7
78,0.72
79,0.74
79,0.76
79,0.78
80,0.8
80,0.82
80,0.84
81,0.86
82,0.88
82,0.9
82,0.92
82,0.94
82,0.96
83,0.98
84,1.0
84,1.02
84,1.04
84,1.06
84,1.08
84,1.1
85,1.12
85,1.14
85,1.16
86,1.18
85,1.2
85,1.22
86,1.24
86,1.26
86,1.28
87,1.3
87,1.32
86,1.34
87,1.36
87,1.38
87,1.4
88,1.42
88,1.44
87,1.46
88,1.48
88,1.5
88,1.52
88,1.54
88,1.56
88,1.58
88,1.6
89,1.62
89,1.64
89,1.66
89,1.68
89,1.7
89,1.72
89,1.74
89,1.76
89,1.78
89,1.8
89,1.82
89,1.84
89,1.86
90,1.88
89,1.9
90,1.92
90,1.94
89,1.96
90,1.98
90,2.0
90,2.02
90,2.04
90,2.06
90,2.08
90,2.1
90,2.12
90,2.14
90,2.16
90,2.18
90,2.2
90,2.22
90,2.24
90,2.26
90,2.28
91,2.3
91,2.32
90,2.34
91,2.36
91,2.38
91,2.4
91,2.42
91,2.44
91,2.46
91,2.48
91,2.5
91,2.52
91,2.54
91,2.56
91,2.58
91,2.6
91,2.62
91,2.64
91,2.66
91,2.68
91,2.7
91,2.72
91,2.74
91,2.76
91,2.78
91,2.8
91,2.82
91,2.84
91,2.86
91,2.88
91,2.9
91,2.92
91,2.94
91,2.96
91,2.98
91,3.0
