switch_amplitude,switch_frequency
61,0.0
103,0.02
94,0.06
69,0.08
74,0.1
101,0.12
83,0.14
84,0.16
88,0.18
92,0.2
97,0.22
102,0.24
107,0.26
111,0.28
116,0.3
121,0.32
126,0.34
132,0.36
137,0.38
139,0.4
143,0.42
148,0.44
152,0.46
157,0.48
162,0.5
164,0.52
167,0.54
171,0.56
175,0.58
179,0.6
183,0.62
186,0.64
188,0.66
192,0.68
195,0.7
198,0.72
202,0.74
205,0.76
207,0.78
210,0.8
213,0.82
215,0.84
219,0.86
222,0.88
223,0.9
226,0.92
229,0.94
230,0.96
234,0.98
236,1.0
238,1.02
240,1.04
242,1.06
244,1.08
246,1.1
248,1.12
250,1.14
251,1.16
253,1.18
255,1.2
256,1.22
258,1.24
260,1.26
261,1.28
263,1.3
264,1.32
265,1.34
267,1.36
268,1.38
269,1.4
270,1.42
271,1.44
272,1.46
273,1.48
275,1.5
275,1.52
276,1.54
277,1.56
278,1.58
279,1.6
280,1.62
281,1.64
281,1.66
282,1.68
283,1.7
283,1.72
284,1.74
285,1.76
285,1.78
286,1.8
287,1.82
287,1.84
288,1.86
288,1.88
289,1.9
289,1.92
290,1.94
290,1.96
290,1.98
291,2.0
291,2.02
292,2.04
292,2.06
292,2.08
292,2.1
293,2.12
294,2.14
294,2.16
294,2.18
294,2.2
294,2.22
295,2.24
295,2.26
295,2.28
296,2.3
296,2.32
296,2.34
296,2.36
297,2.38
297,2.4
297,2.42
297,2.44
297,2.46
297,2.48
298,2.5
298,2.52
298,2.54
299,2.56
298,2.58
298,2.6
299,2.62
299,2.64
299,2.66
299,2.68
299,2.7
299,2.72
300,2.74
300,2.76
300,2.78
300,2.8
300,2.82
300,2.84
300,2.86
