var,values
R_init,6.588723439378914
NR_init,-8.49689124723136e-17
M_init,6.588723439378912
MR_init,43.41127656062109
KDM5A_init,218.05638280310544
H4_init,0.0017698936345928568
H0_init,0.1552122075221298
PRC2_init,798.4882863814925
H27_init,49.84301789884328
KDM6A_init,1.0194688299805215
KMT_init,1.0194688299805215
