switch_amplitude,switch_frequency
38,0.0
61,0.02
271,0.04
52,0.06
42,0.08
43,0.1
53,0.12
46,0.14
47,0.16
48,0.18
50,0.2
51,0.22
53,0.24
55,0.26
56,0.28
58,0.3
60,0.32
61,0.34
63,0.36
65,0.38
67,0.4
68,0.42
70,0.44
72,0.46
73,0.48
75,0.5
77,0.52
78,0.54
80,0.56
81,0.58
83,0.6
85,0.62
86,0.64
87,0.66
89,0.68
90,0.7
92,0.72
94,0.74
95,0.76
96,0.78
98,0.8
99,0.82
100,0.84
102,0.86
103,0.88
104,0.9
105,0.92
107,0.94
108,0.96
109,0.98
110,1.0
111,1.02
112,1.04
114,1.06
115,1.08
116,1.1
117,1.12
118,1.14
119,1.16
120,1.18
121,1.2
121,1.22
123,1.24
124,1.26
124,1.28
125,1.3
126,1.32
127,1.34
127,1.36
128,1.38
129,1.4
130,1.42
130,1.44
131,1.46
132,1.48
132,1.5
133,1.52
133,1.54
134,1.56
134,1.58
135,1.6
136,1.62
136,1.64
136,1.66
137,1.68
137,1.7
138,1.72
138,1.74
139,1.76
139,1.78
140,1.8
140,1.82
140,1.84
141,1.86
141,1.88
141,1.9
142,1.92
142,1.94
142,1.96
142,1.98
143,2.0
143,2.02
143,2.04
144,2.06
144,2.08
144,2.1
144,2.12
145,2.14
145,2.16
145,2.18
145,2.2
145,2.22
146,2.24
146,2.26
146,2.28
146,2.3
146,2.32
146,2.34
147,2.36
147,2.38
147,2.4
147,2.42
147,2.44
147,2.46
147,2.48
148,2.5
148,2.52
148,2.54
148,2.56
148,2.58
148,2.6
148,2.62
148,2.64
148,2.66
149,2.68
149,2.7
149,2.72
149,2.74
149,2.76
149,2.78
149,2.8
149,2.82
149,2.84
149,2.86
150,2.88
150,2.9
150,2.92
150,2.94
150,2.96
150,2.98
150,3.0
