switch_amplitude,switch_frequency
54,0.0
88,0.02
74,0.06
59,0.08
62,0.1
76,0.12
66,0.14
67,0.16
69,0.18
71,0.2
73,0.22
76,0.24
78,0.26
80,0.28
83,0.3
85,0.32
88,0.34
91,0.36
93,0.38
96,0.4
98,0.42
101,0.44
104,0.46
106,0.48
109,0.5
111,0.52
114,0.54
116,0.56
119,0.58
122,0.6
124,0.62
127,0.64
129,0.66
132,0.68
134,0.7
137,0.72
140,0.74
142,0.76
144,0.78
147,0.8
149,0.82
151,0.84
154,0.86
157,0.88
159,0.9
161,0.92
163,0.94
166,0.96
168,0.98
170,1.0
172,1.02
174,1.04
177,1.06
179,1.08
181,1.1
183,1.12
185,1.14
186,1.16
188,1.18
190,1.2
192,1.22
194,1.24
196,1.26
197,1.28
199,1.3
200,1.32
202,1.34
203,1.36
205,1.38
206,1.4
208,1.42
209,1.44
210,1.46
212,1.48
213,1.5
214,1.52
215,1.54
217,1.56
218,1.58
218,1.6
220,1.62
221,1.64
222,1.66
223,1.68
224,1.7
224,1.72
225,1.74
226,1.76
227,1.78
228,1.8
229,1.82
229,1.84
230,1.86
231,1.88
231,1.9
232,1.92
233,1.94
233,1.96
234,1.98
234,2.0
235,2.02
235,2.04
236,2.06
236,2.08
237,2.1
238,2.12
238,2.14
238,2.16
239,2.18
239,2.2
239,2.22
240,2.24
240,2.26
241,2.28
241,2.3
242,2.32
242,2.34
242,2.36
243,2.38
243,2.4
243,2.42
243,2.44
244,2.46
244,2.48
244,2.5
244,2.52
245,2.54
245,2.56
245,2.58
245,2.6
246,2.62
246,2.64
246,2.66
246,2.68
246,2.7
246,2.72
247,2.74
247,2.76
247,2.78
247,2.8
248,2.82
248,2.84
248,2.86
248,2.88
248,2.9
248,2.92
248,2.94
248,2.96
248,2.98
249,3.0
