switch_amplitude,switch_frequency
39,0.0
68,0.02
65,0.06
45,0.08
50,0.1
73,0.12
58,0.14
58,0.16
62,0.18
66,0.2
71,0.22
75,0.24
79,0.26
81,0.28
84,0.3
87,0.32
90,0.34
95,0.36
98,0.38
98,0.4
101,0.42
102,0.44
104,0.46
107,0.48
109,0.5
110,0.52
112,0.54
113,0.56
113,0.58
116,0.6
118,0.62
119,0.64
119,0.66
121,0.68
121,0.7
122,0.72
124,0.74
125,0.76
125,0.78
127,0.8
127,0.82
128,0.84
130,0.86
131,0.88
131,0.9
132,0.92
133,0.94
133,0.96
134,0.98
135,1.0
136,1.02
136,1.04
137,1.06
137,1.08
138,1.1
139,1.12
140,1.14
140,1.16
141,1.18
141,1.2
141,1.22
142,1.24
143,1.26
143,1.28
144,1.3
144,1.32
144,1.34
145,1.36
146,1.38
146,1.4
146,1.42
147,1.44
146,1.46
147,1.48
148,1.5
148,1.52
148,1.54
149,1.56
148,1.58
149,1.6
150,1.62
150,1.64
150,1.66
150,1.68
150,1.7
150,1.72
151,1.74
151,1.76
151,1.78
152,1.8
152,1.82
152,1.84
152,1.86
153,1.88
153,1.9
153,1.92
153,1.94
153,1.96
153,1.98
154,2.0
154,2.02
154,2.04
154,2.06
154,2.08
154,2.1
154,2.12
155,2.14
154,2.16
155,2.18
155,2.2
155,2.22
155,2.24
155,2.26
155,2.28
156,2.3
156,2.32
155,2.34
156,2.36
156,2.38
156,2.4
156,2.42
156,2.44
156,2.46
156,2.48
156,2.5
156,2.52
156,2.54
157,2.56
156,2.58
156,2.6
157,2.62
157,2.64
157,2.66
157,2.68
157,2.7
157,2.72
157,2.74
157,2.76
157,2.78
157,2.8
157,2.82
157,2.84
157,2.86
157,2.88
157,2.9
157,2.92
158,2.94
157,2.96
157,2.98
158,3.0
