switch_amplitude,switch_frequency
49,0.0
80,0.02
68,0.06
54,0.08
56,0.1
70,0.12
60,0.14
61,0.16
63,0.18
65,0.2
67,0.22
70,0.24
72,0.26
74,0.28
77,0.3
80,0.32
82,0.34
85,0.36
88,0.38
90,0.4
92,0.42
95,0.44
98,0.46
100,0.48
103,0.5
105,0.52
108,0.54
110,0.56
113,0.58
115,0.6
118,0.62
120,0.64
122,0.66
125,0.68
127,0.7
129,0.72
132,0.74
134,0.76
136,0.78
138,0.8
140,0.82
142,0.84
144,0.86
146,0.88
148,0.9
150,0.92
152,0.94
154,0.96
156,0.98
158,1.0
159,1.02
161,1.04
163,1.06
164,1.08
166,1.1
168,1.12
169,1.14
170,1.16
172,1.18
173,1.2
174,1.22
176,1.24
177,1.26
178,1.28
180,1.3
181,1.32
182,1.34
183,1.36
184,1.38
185,1.4
186,1.42
187,1.44
188,1.46
189,1.48
190,1.5
191,1.52
192,1.54
193,1.56
193,1.58
194,1.6
195,1.62
196,1.64
196,1.66
197,1.68
198,1.7
198,1.72
199,1.74
200,1.76
200,1.78
201,1.8
201,1.82
202,1.84
202,1.86
203,1.88
203,1.9
204,1.92
204,1.94
204,1.96
205,1.98
205,2.0
206,2.02
206,2.04
206,2.06
207,2.08
207,2.1
207,2.12
208,2.14
208,2.16
208,2.18
209,2.2
209,2.22
209,2.24
209,2.26
210,2.28
210,2.3
210,2.32
210,2.34
211,2.36
211,2.38
211,2.4
211,2.42
211,2.44
211,2.46
212,2.48
212,2.5
212,2.52
212,2.54
213,2.56
213,2.58
213,2.6
213,2.62
213,2.64
213,2.66
213,2.68
213,2.7
213,2.72
214,2.74
214,2.76
214,2.78
214,2.8
214,2.82
214,2.84
214,2.86
215,2.88
215,2.9
215,2.92
215,2.94
215,2.96
215,2.98
215,3.0
