R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,5.0008358675982e-18,6.588723439378914,43.41127656062109,44.41127656062109,0.04599151728742304,0.28483426063388084,299.01504533247214,49.669174222078695,1.045991517287423,1.5059066901616533
