switch_amplitude,switch_frequency
30,0.0
53,0.02
52,0.06
35,0.08
40,0.1
61,0.12
47,0.14
47,0.16
51,0.18
54,0.2
58,0.22
63,0.24
66,0.26
66,0.28
69,0.3
72,0.32
73,0.34
77,0.36
79,0.38
79,0.4
81,0.42
82,0.44
82,0.46
85,0.48
87,0.5
86,0.52
87,0.54
88,0.56
88,0.58
90,0.6
91,0.62
91,0.64
92,0.66
93,0.68
92,0.7
93,0.72
95,0.74
95,0.76
95,0.78
96,0.8
96,0.82
96,0.84
97,0.86
98,0.88
98,0.9
99,0.92
99,0.94
98,0.96
99,0.98
100,1.0
100,1.02
101,1.04
101,1.06
100,1.08
101,1.1
102,1.12
102,1.14
102,1.16
103,1.18
102,1.2
102,1.22
103,1.24
103,1.26
103,1.28
104,1.3
104,1.32
104,1.34
104,1.36
105,1.38
105,1.4
105,1.42
105,1.44
105,1.46
105,1.48
106,1.5
106,1.52
106,1.54
106,1.56
106,1.58
106,1.6
106,1.62
106,1.64
106,1.66
107,1.68
107,1.7
106,1.72
107,1.74
107,1.76
107,1.78
107,1.8
107,1.82
107,1.84
108,1.86
108,1.88
108,1.9
108,1.92
108,1.94
108,1.96
108,1.98
108,2.0
108,2.02
108,2.04
108,2.06
108,2.08
108,2.1
109,2.12
108,2.14
108,2.16
109,2.18
109,2.2
108,2.22
109,2.24
109,2.26
109,2.28
109,2.3
109,2.32
109,2.34
109,2.36
109,2.38
109,2.4
109,2.42
109,2.44
109,2.46
109,2.48
109,2.5
109,2.52
109,2.54
109,2.56
109,2.58
109,2.6
109,2.62
109,2.64
109,2.66
110,2.68
110,2.7
109,2.72
110,2.74
110,2.76
109,2.78
110,2.8
110,2.82
109,2.84
110,2.86
110,2.88
110,2.9
110,2.92
110,2.94
110,2.96
110,2.98
110,3.0
