R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378913,-2.1852141331411126e-17,6.588723439378913,43.41127656062109,218.05638280310546,0.016201247288769108,1.2293542175565466,49.75444453515468,48.75444453515468,1.0162012472887691,1.1782137201764602
