switch_amplitude,switch_frequency
24,0.0
39,0.02
175,0.04
33,0.06
26,0.08
28,0.1
34,0.12
30,0.14
30,0.16
31,0.18
33,0.2
34,0.22
35,0.24
36,0.26
37,0.28
38,0.3
40,0.32
41,0.34
42,0.36
43,0.38
44,0.4
45,0.42
46,0.44
47,0.46
48,0.48
49,0.5
50,0.52
51,0.54
52,0.56
52,0.58
53,0.6
54,0.62
55,0.64
55,0.66
56,0.68
57,0.7
57,0.72
58,0.74
59,0.76
59,0.78
60,0.8
61,0.82
61,0.84
62,0.86
63,0.88
63,0.9
63,0.92
64,0.94
64,0.96
65,0.98
66,1.0
66,1.02
66,1.04
67,1.06
67,1.08
67,1.1
68,1.12
68,1.14
69,1.16
69,1.18
69,1.2
70,1.22
70,1.24
70,1.26
71,1.28
71,1.3
71,1.32
71,1.34
72,1.36
72,1.38
72,1.4
73,1.42
73,1.44
73,1.46
73,1.48
74,1.5
74,1.52
74,1.54
74,1.56
74,1.58
74,1.6
75,1.62
75,1.64
75,1.66
75,1.68
75,1.7
75,1.72
76,1.74
76,1.76
76,1.78
76,1.8
76,1.82
76,1.84
76,1.86
77,1.88
77,1.9
77,1.92
77,1.94
77,1.96
77,1.98
77,2.0
77,2.02
77,2.04
78,2.06
78,2.08
78,2.1
78,2.12
78,2.14
78,2.16
78,2.18
78,2.2
78,2.22
78,2.24
78,2.26
78,2.28
78,2.3
78,2.32
78,2.34
79,2.36
79,2.38
79,2.4
79,2.42
79,2.44
79,2.46
79,2.48
79,2.5
79,2.52
79,2.54
79,2.56
79,2.58
79,2.6
79,2.62
79,2.64
79,2.66
79,2.68
79,2.7
79,2.72
79,2.74
79,2.76
79,2.78
79,2.8
79,2.82
79,2.84
79,2.86
80,2.88
80,2.9
80,2.92
80,2.94
80,2.96
80,2.98
80,3.0
