switch_amplitude,switch_frequency
31,0.0
52,0.02
277,0.04
48,0.06
35,0.08
38,0.1
52,0.12
43,0.14
43,0.16
45,0.18
48,0.2
51,0.22
53,0.24
56,0.26
58,0.28
60,0.3
63,0.32
65,0.34
68,0.36
70,0.38
71,0.4
73,0.42
74,0.44
76,0.46
78,0.48
80,0.5
80,0.52
82,0.54
83,0.56
84,0.58
85,0.6
87,0.62
88,0.64
88,0.66
89,0.68
90,0.7
91,0.72
92,0.74
93,0.76
93,0.78
94,0.8
95,0.82
95,0.84
97,0.86
97,0.88
97,0.9
98,0.92
99,0.94
99,0.96
100,0.98
101,1.0
101,1.02
101,1.04
102,1.06
102,1.08
102,1.1
103,1.12
103,1.14
104,1.16
104,1.18
104,1.2
104,1.22
105,1.24
106,1.26
106,1.28
106,1.3
106,1.32
106,1.34
107,1.36
107,1.38
107,1.4
108,1.42
108,1.44
108,1.46
108,1.48
109,1.5
109,1.52
109,1.54
109,1.56
109,1.58
109,1.6
110,1.62
110,1.64
110,1.66
110,1.68
110,1.7
110,1.72
110,1.74
110,1.76
110,1.78
111,1.8
111,1.82
111,1.84
111,1.86
111,1.88
111,1.9
111,1.92
111,1.94
111,1.96
111,1.98
112,2.0
112,2.02
112,2.04
112,2.06
112,2.08
112,2.1
112,2.12
112,2.14
112,2.16
112,2.18
112,2.2
112,2.22
112,2.24
112,2.26
112,2.28
113,2.3
113,2.32
112,2.34
113,2.36
113,2.38
113,2.4
113,2.42
113,2.44
113,2.46
113,2.48
113,2.5
113,2.52
113,2.54
113,2.56
113,2.58
113,2.6
113,2.62
113,2.64
113,2.66
113,2.68
113,2.7
113,2.72
113,2.74
113,2.76
113,2.78
113,2.8
113,2.82
113,2.84
113,2.86
113,2.88
113,2.9
113,2.92
114,2.94
113,2.96
113,2.98
114,3.0
