R_init,NR_init,M_init,MR_init,KDM5A_init,H4_init,H0_init,PRC2_init,H27_init,KDM6A_init,KMT_init
6.588723439378912,4.2850455653049295e-19,6.588723439378914,43.41127656062109,960.1868988915479,0.06679110696061027,0.4578411538099011,545.2290451315243,49.47536773922949,2.068657711369765,1.4007466417636618
