switch_amplitude,switch_frequency
24,0.0
41,0.02
222,0.04
38,0.06
28,0.08
30,0.1
41,0.12
34,0.14
34,0.16
36,0.18
38,0.2
41,0.22
43,0.24
45,0.26
46,0.28
48,0.3
50,0.32
51,0.34
53,0.36
55,0.38
55,0.4
57,0.42
58,0.44
58,0.46
60,0.48
61,0.5
62,0.52
62,0.54
63,0.56
64,0.58
65,0.6
66,0.62
66,0.64
67,0.66
67,0.68
68,0.7
68,0.72
69,0.74
70,0.76
70,0.78
70,0.8
71,0.82
71,0.84
72,0.86
72,0.88
72,0.9
73,0.92
73,0.94
73,0.96
74,0.98
74,1.0
74,1.02
75,1.04
75,1.06
75,1.08
75,1.1
76,1.12
76,1.14
76,1.16
77,1.18
76,1.2
77,1.22
77,1.24
77,1.26
77,1.28
78,1.3
78,1.32
78,1.34
78,1.36
78,1.38
78,1.4
79,1.42
79,1.44
79,1.46
79,1.48
79,1.5
79,1.52
79,1.54
79,1.56
79,1.58
79,1.6
80,1.62
80,1.64
80,1.66
80,1.68
80,1.7
80,1.72
80,1.74
80,1.76
80,1.78
81,1.8
81,1.82
80,1.84
81,1.86
81,1.88
81,1.9
81,1.92
81,1.94
81,1.96
81,1.98
81,2.0
81,2.02
81,2.04
81,2.06
81,2.08
81,2.1
81,2.12
81,2.14
81,2.16
82,2.18
81,2.2
81,2.22
82,2.24
82,2.26
82,2.28
82,2.3
82,2.32
82,2.34
82,2.36
82,2.38
82,2.4
82,2.42
82,2.44
82,2.46
82,2.48
82,2.5
82,2.52
82,2.54
82,2.56
82,2.58
82,2.6
82,2.62
82,2.64
82,2.66
82,2.68
82,2.7
82,2.72
82,2.74
82,2.76
82,2.78
82,2.8
82,2.82
82,2.84
82,2.86
82,2.88
82,2.9
82,2.92
82,2.94
82,2.96
82,2.98
82,3.0
